DOI,Article Title,Abstract,Country Code,Institutions,Publication Year,isSuperconducting,isTrappedIon,isPhotonic,isSpin
10.1021/acsnano.4c02470,Single-Spin Sensing: A Molecule-on-Tip Approach,"Magnetometry plays a pivotal role in addressing the requirements of ultradense storage technology and overcoming challenges associated with downscaled spin qubits. A promising approach for atomic-scale single-spin sensing involves utilizing a magnetic molecule as a spin sensor, although such a realization is still in its early stages. To tackle this challenge and underscore the potential of this method, we combined a nickelocene molecule with scanning tunneling microscopy to perform versatile spin-sensitive imaging of magnetic surfaces. We investigated model Co islands on Cu(111) of different thicknesses having variable magnetic properties. Our method demonstrates robustness and reproducibility, providing atomic-scale sensitivity to spin polarization and magnetization orientation, owing to a direct exchange coupling between the nickelocene-terminated tip and the Co surfaces. We showcase the accessibility of magnetic exchange maps using this technique, revealing unique signatures in magnetic corrugation, which are well described by computed spin-density maps. These advancements significantly improve our capacity to probe and visualize magnetism at the atomic level.","FR,ES","Univ Strasbourg,Ctr Fiis Mat CFM MPC",2024,0,0,0,1
10.1002/cphc.202200478,Emergence of Spinmerism for Molecular Spin-Qubits Generation,"Molecular platforms are regarded as promising candidates in the generation of units of information for quantum computing. Herein, a strategy combining spin-crossover metal ions and radical ligands is proposed from a model Hamiltonian first restricted to exchange interactions. Unusual spin states structures emerge from the linkage of a singlet/triplet commutable metal centre with two doublet-radical ligands. The ground state nature is modulated by charge transfers and can exhibit a mixture of triplet and singlet local metal spin states. Besides, the superposition reaches a maximum for 2KM=K1+K2 ${2{K}_{M}={K}_{1}+{K}_{2}}$ , suggesting a necessary competition between the intramolecular KM ${{K}_{M}}$ and inter-metal-ligand K1 ${{K}_{1}}$ and K2 ${{K}_{2}}$ direct exchange interactions. The results promote spinmerism, an original manifestation of quantum entanglement between the spin states of a metal centre and radical ligands. The study provides insights into spin-coupled compounds and inspiration for the development of molecular spin-qubits.",FR,Univ Strasbourg,2023,0,0,0,1
10.1103/PhysRevB.101.121302,Signatures of quantum mechanical Zeeman effect in classical transport due to topological properties of two-dimensional spin-3/2 holes,"The Zeeman interaction is a quantum mechanical effect that underpins spin-based quantum devices such as spin qubits. Typically, identification of the Zeeman interaction needs a large out-of-plane magnetic field coupled with ultralow temperatures, which limits the practicality of spin-based devices. However, in two-dimensional (2D) semiconductor holes, the strong spin-orbit interaction causes the Zeeman interaction to couple the spin, the magnetic field, and the momentum, and has terms with different winding numbers. In this work, we demonstrate a physical mechanism by which the Zeeman terms can be detected in classical transport. The effect we predict is very strong, and tunable by means of both the density and the in-plane magnetic field. It is a direct signature of the topological properties of the 2D hole system, and a manifestation in classical transport of an effect stemming from relativistic quantum mechanics. We discuss experimental observation and implications for quantum technologies.","AU,CN","Univ New South Wales,Beijing Computat Sci Res Ctr",2020,0,0,0,1
10.1021/jacs.9b09101,Polyanisotropic Magnetoelectric Coupling in an Electrically Controlled Molecular Spin Qubit,"Two molecular spin qubits are studied with pulsed electron paramagnetic resonance (EPR) spectroscopy under electric fields to assess their magnetoelectric (ME) couplings and electric spin control. [Fe3O(PhCOO)(6)(py)(3)]ClO4 center dot py (Fe-3) is characterized by strong Dzyaloshinskii-Moriya interactions (DMI) which induce important magnetoanisotropy, whereas the DMI in [Cr3O(PhCOO)(6)(py)(3)]ClO4 center dot 0.5py (Cr-3) is 1-2 orders of magnitude weaker. Fe-3 is observed to demonstrate a clear ME effect, whose intensity shows an unprecedented dependence on the molecular orientation within the electric field E (electroanisotropy) and on the relative orientations of the molecular z axis, the Zeeman field B-0 and E (magnetoelectric anisotropy). The electric control in Fe-3 is shown to be coherent, and the ME effect exhibits complex dynamics characterized by saturation and oscillatory effects. On the other hand, Cr-3 exhibits no discernible ME effect, which correlates well with its negligible DMI.",FR,"Univ Strasbourg,Sorbonne Univ",2019,0,0,0,1
10.1021/nl500299h,Few-Electron Edge-State Quantum Dots in a Silicon Nanowire Field-Effect Transistor,"We investigate the gate-induced onset of few-electron regime through the undoped channel of a silicon nanowire field-effect transistor. By combining low-temperature transport measurements and self-consistent calculations, we reveal the formation of one-dimensional conduction modes localized at the two upper edges of the channel. Charge traps in the gate dielectric cause electron localization along these edge modes, creating elongated quantum dots with characteristic lengths of similar to 10 nm. We observe single-electron tunneling across two such dots in parallel, specifically one in each channel edge. We identify the filling of these quantum dots with the first few electrons, measuring addition energies of a few tens of millielectron volts and level spacings of the order of 1 meV, which we ascribe to the valley orbit splitting. The total removal of valley degeneracy leaves only a 2-fold spin degeneracy, making edge quantum dots potentially promising candidates for silicon spin qubits.",FR,"UMR E CEA UJF Grenoble 1,CEA",2014,0,0,0,1
10.1021/acs.cgd.3c00046,Effect of Nonconstituent Additive Ions on the Controlled Crystallization of Lanthanide-Based Preyssler Polyoxometalates,"Preyssler-type polyoxometalates (POMs) encapsu-lating lanthanide ions have been shown to provide ideal examples of single-molecule magnets and spin-qubits. However, the advances in this area are limited by the quality and size of the crystals. In this work, the role of additives ions in the crystallization of these POMs from aqueous solutions has been investigated. More specifically, we have studied the influence of Al3+, Y3+, and In3+ on the crystallization process of K12[MP5W30O110] (where M = Gd and Y). The results show that the concentration of these ions in the solution plays an important role in controlling the crystallization rate of the grown POM crystals leading to a significant increase in their size, while showing very little or no tendency to be incorporated into the structure. This has allowed us to obtain pure Gd or Y crystals, as well as diluted magnetic crystals formed by the diamagnetic Y3+ POM doped with the magnetic Gd3+ ion.",ES,Univ Valencia,2023,0,0,0,1
10.1038/s41598-018-19977-9,Decoherence and control of a qubit in spin baths: an exact master equation study,"In spin-based nanosystems for quantum information processing, electron spin qubits are subject to decoherence due to their interactions with nuclear spin environments. In this paper, we present an exact master equation for a central spin-1/2 system in time-dependent external fields and coupled to a spin-half bath in terms of hyperfine interaction. The master equation provides a unified description for free and controlled dynamics of the central spin and is formally independent of the details and size of spin environments. Different from the previous approaches, the master equation remains exact even in the presence of external control fields. Using the parameters for realistic nanosystems with nonzero nuclear spins, such as GaAs, we investigate the Overhauser's effect on the decoherence dynamics of the central spin under different distributions of bath-spin frequencies and system-bath coupling strengths. Furthermore, we apply the leakage elimination operator, in a nonperturbative manner, to this system to suppress the decoherence induced by hyperfine interaction.","CN,ES","Zhejiang Univ,Basque Country Univ EHU UPV,IKERBASQUE",2018,0,0,0,1
10.1002/pssr.201600029,Topological nature of in-gap bound states in disordered large-gap monolayer transition metal dichalcogenides,"We propose a physical model based on disordered (a hole punched inside a material) monolayer transition metal dichalcogenides (TMDs) to demonstrate a large-gap quantum valley Hall insulator. We find an emergence of bound states lying inside the bulk gap of the TMDs. They are strongly affected by spin-valley coupling, rest-and kinetic-mass terms and the hole size. In addition, in the whole range of the hole size, at least two in-gap bound states with opposite angular momentum, circulating around the edge of the hole, exist. Their topological insulator (TI) feature is analyzed by the Chern number, characterized by spacial distribution of their probabilities and confirmed by energy dispersion curves (energy vs. angular momentum). It not only sheds light on overcoming low-temperature operating limitation of existing narrow-gap TIs, but also opens an opportunity to realize valley- and spin-qubits. (C) 2016 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",BR,"Univ Brasilia,Univ Fed Uberlandia,Univ Fed Goias",2016,0,0,0,1
10.1103/PhysRevLett.131.193601,Creation of Two-Mode Squeezed States in Atomic Mechanical Oscillators,"Two-mode squeezed states, which are entangled states with bipartite quantum correlations in continuous variable systems, are crucial in quantum information processing and metrology. Recently, continuous variable quantum computing with the vibrational modes of trapped atoms has emerged with significant progress, featuring a high degree of control in hybridizing with spin qubits. Creating two-mode squeezed states in such a platform could enable applications that are only viable with photons. Here, we experimentally demonstrate two-mode squeezed states by employing atoms in a two-dimensional optical lattice as quantum registers. The states are generated by a controlled projection conditioned on the relative phase of two independent squeezed states. The individual squeezing is created by sudden jumps of the oscillators' frequencies, allowing generating of the two-mode squeezed states at a rate within a fraction of the oscillation frequency. We validate the states by entanglement steering criteria and Fock state analysis. Our results can be applied in other mechanical oscillators for quantum sensing and continuous-variable quantum information.","SG,TW","Nanyang Technol Univ,Natl Taiwan Univ",2023,0,0,0,1
10.1021/acs.nanolett.6b02522,Coulomb Oscillations in a Gate-Controlled Few-Layer Graphene Quantum Dot,"Graphene quantum dots could be an ideal host for spin qubits and thus have been extensively investigated based on graphene nanoribbons and etched nanostructures; however, edge and substrate induced disorders severely limit device functionality. Here, we report the confinement of quantum dots in few-layer graphene with tunable barriers, defined by local strain and electrostatic gating. Transport measurements unambiguously reveal that confinement barriers are formed by inducing a band gap via the electrostatic gating together with local strain induced constriction. Numerical simulations according to the local top-gate geometry confirm the band gap opening by a perpendicular electric field. We investigate the magnetic field dependence of the energy-level spectra in these graphene quantum dots. Experimental results reveal a complex evolution of Coulomb oscillations with the magnetic field, featuring kinks at level crossings. The simulation of energy spectrum shows that the kink features and the magnetic field dependence are consistent with experimental observations, implying the hybridized nature of energy-level spectrum of these graphene quantum dots.","CN,US","Tsinghua Univ,Univ Michigan",2016,0,0,0,1
10.1103/PhysRevB.103.174106,Strong tunable spin-spin interaction in a weakly coupled nitrogen vacancy spin-cavity electromechanical system,"The long coherence time of a single nitrogen vacancy (NV) center spin in diamond is a crucial advantage for implementing quantum information processing. However, the realization of strong coupling between single NV spins is challenging. Here, we propose a method to greatly enhance the interaction between two single NV spins in diamond which are only weakly coupled to an electromechanical cavity. Owing to the presence of a critical point for the linearized electromechanical subsystem, the coupling between a single NV spin and the high-frequency polariton (formed by the mechanical and cavity modes) can be fully decoupled, but the coupling between the single NV spin and the low-frequency polariton is, however, greatly enhanced. Thus, AC Stark shift of the single NV spin can be measured. With the low-frequency polariton as a quantum bus, a strong coupling between two single NV centers is achievable. This effective strong coupling can ensure coherent quantum-information exchange between two spin qubits in the weakly coupled spin-cavity electromechanical system.",CN,"Wenzhou Univ,Zhejiang Univ,Anhui Univ,Hefei Presch Educ Coll,Hefei Univ",2021,0,0,0,1
10.1038/s41534-024-00852-7,Mapping of valley splitting by conveyor-mode spin-coherent electron shuttling,"In Si/SiGe heterostructures, the low-lying excited valley state seriously limits the operability and scalability of electron spin qubits. For characterizing and understanding the local variations in valley splitting, fast probing methods with high spatial and energy resolution are lacking. Leveraging the spatial control granted by conveyor-mode spin-coherent electron shuttling, we introduce a method for two-dimensional mapping of the local valley splitting by detecting magnetic field-dependent anticrossings of ground and excited valley states using entangled electron spin-pairs as a probe. The method has sub-mu eV energy accuracy and a nanometer lateral resolution. The histogram of valley splittings spanning a large area of 210 nm by 18 nm matches well with statistics obtained by the established but time-consuming magnetospectroscopy method. For the specific heterostructure, we find a nearly Gaussian distribution of valley splittings and a correlation length similar to the quantum dot size. Our mapping method may become a valuable tool for engineering Si/SiGe heterostructures for scalable quantum computing.","DE,PL","Forschungszentrum Julich GmbH,Rhein Westfal TH Aachen,ARQUE Syst GmbH,Forschungszentrum Julich,Polish Acad Sci",2024,0,0,0,1
10.1021/jacs.9b12797,Incorporation of CrIII into a Keggin Polyoxometalate as a Chemical Strategy to Stabilize a Labile {CrIIIO4}Tetrahedral Conformation and Promote Unattended Single-Ion Magnet Properties,"Polyoxometalates (POMs) provide rigid and highly symmetric coordination sites and can be used as a strategy for the stabilization of magnetic ions. Herein, we report a new member of the Keggin archetype, the Cr-centered Keggin anion [alpha-CrW12O40](5-) (CrW12), with the unusual tetrahedral coordination of Cr-III reported for the first time in POMs conferring unattended magnetic properties. POM chemistry has recently presented excellent examples of single-molecule and single-ion magnets (SMMs and SIMs) as well as molecular spin qubits; however, the majority of POM-based SIMs reported to date contain lanthanoid ions. CrW12, as the first example of a chromium(III) SIM, exhibits slow relaxation of magnetization and quantum tunneling with a singleion magnetic behavior even above 10 K with an energy barrier for the reversal of the magnetization of 3.0 K. The first 3d-metal SIM based on a nonlacunary Keggin anion is the foundation for a new research area in POM chemistry.","AT,ES,US","Univ Wien,Florida State Univ,Univ Valencia",2020,0,0,0,1
10.1038/s41467-017-00534-3,Coherent long-distance displacement of individual electron spins,"Controlling nanocircuits at the single electron spin level is a possible route for large-scale quantum information processing. In this context, individual electron spins have been identified as versatile quantum information carriers to interconnect different nodes of a spin-based semiconductor quantum circuit. Despite extensive experimental efforts to control the electron displacement over long distances, maintaining electron spin coherence after transfer remained elusive up to now. Here we demonstrate that individual electron spins can be displaced coherently over a distance of 5 mu m. This displacement is realized on a closed path made of three tunnel-coupled lateral quantum dots at a speed approaching 100 ms(-1). We find that the spin coherence length is eight times longer than expected from the electron spin coherence without displacement, pointing at a process similar to motional narrowing observed in nuclear magnetic resonance experiments. The demonstrated coherent displacement will open the route towards long-range interaction between distant spin qubits.","FR,DE","Univ Grenoble Alpes,CNRS,Ruhr Univ Bochum",2017,0,0,0,1
10.1103/PhysRevB.97.115445,Robust spin-valley polarization in commensurate MoS2/graphene heterostructures,"The investigation and control of quantum degrees of freedom (DoFs) of carriers lie at the heart of condensed-matter physics and next-generation electronics/optoelectronics. van der Waals heterostructures stacked from distinct two-dimensional (2D) crystals offer an unprecedented platform for combining the superior properties of individual 2D materials and manipulating spin, layer, and valley DoFs. MoS2/graphene heterostructures, harboring prominent spin-transport properties of graphene, giant spin-orbit coupling, and spin-valley polarization of MoS2, are predicted as a perfect venue for optospintronics. Here, we report the epitaxial growth of commensurate MoS2 on graphene with high quality by chemical vapor deposition, and demonstrate robust temperature-independent spin-valley polarization at off-resonant excitation. We further show that the helicity of B exciton is larger than that of A exciton, allowing the manipulation of spin bits in the commensurate heterostructures by both optical helicity and wavelength. Our results open a window for controlling spin DoF by light and pave a way for taking spin qubits as information carriers in the next-generation valley-controlled optospintronics.","CN,US","Renmin Univ China,Chinese Acad Sci,Texas Tech Univ,Univ Chinese Acad Sci,Collaborat Innovat Ctr Quantum Matter,Hong Kong Polytech Univ,Shanghai Jiao Tong Univ,Collaborat Innovat Ctr Adv Microstruct",2018,0,0,0,1
10.1103/PhysRevLett.129.116805,Anomalous Zero-Field Splitting for Hole Spin Qubits in Si and Ge Quantum Dots,"An anomalous energy splitting of spin triplet states at zero magnetic field has recently been measured in germanium quantum dots. This zero-field splitting could crucially alter the coupling between tunnel-coupled quantum dots, the basic building blocks of state-of-the-art spin-based quantum processors, with profound implications for semiconducting quantum computers. We develop an analytical model linking the zero-field splitting to the Rashba spin-orbit interaction that is cubic in momentum. Such interactions naturally emerge in hole nanostructures, where they can also be tuned by external electric fields, and we find them to be particularly large in silicon and germanium, resulting in a significant zero-field splitting in the mu eV range. We confirm our analytical theory by numerical simulations of different quantum dots, also including other possible sources of zero-field splitting. Our findings are applicable to a broad range of current architectures encoding spin qubits and provide a deeper understanding of these materials, paving the way toward the next generation of semiconducting quantum processors.",CH,Univ Basel,2022,0,0,0,1
10.1103/PhysRevB.95.245411,Spin-degenerate regimes for single quantum dots in transition metal dichalcogenide monolayers,"Strong spin-orbit coupling in transition metal dichalcogenide (TMDC) monolayers results in spin-resolvable band structures about the K and K' valleys such that the eigenbasis of a two-dimensional quantum dot (QD) in a TMDC monolayer in zero field is described by the Kramers pairs |0 >(-) = | K' up arrow >, vertical bar 1 >' - = |K down arrow > and |0 >(+) = |K up arrow >, vertical bar 1 >(+) = vertical bar K' down arrow >. The strong spin-orbit coupling limits the usefulness of single TMDC QDs as spin qubits. Possible regimes of spin-degenerate states, overcoming the spin-orbit coupling in monolayer TMDC QDs, are investigated in both zero field, where the spin and valley degrees of freedom become fourfold degenerate, and twofold degeneracy in some magnetic field, localized to a given valley. Such regimes are shown to be achievable in MoS2, where the spin-orbit coupling is sufficiently low and of the right sign such that the spin-resolved conduction bands intersect at points about the K and K' valleys and as such may be exploited by selecting suitable critical dot radii.",DE,Univ Konstanz,2017,0,0,0,1
10.1103/PhysRevLett.133.040401,Experimental Validation of Enhanced Information Capacity by Quantum Switch in Accordance with Thermodynamic Laws,"We experimentally probe the interplay of the quantum switch with the laws of thermodynamics. The quantum switch places two channels in a superposition of orders and may be applied to thermalizing channels. Quantum-switching thermal channels has been shown to give apparent violations of the second law. Central to these apparent violations is how quantum switching channels can increase the capacity to communicate information. We experimentally show this increase and how it is consistent with the laws of thermodynamics, demonstrating how thermodynamic resources are consumed. We use a nuclear magnetic resonance approach with coherently controlled interactions of nuclear spin qubits. We verify an analytical upper bound on the increase in capacity for channels that preserve energy and thermal states, and demonstrate that the bound can be exceeded for an energy-altering channel. We show that the switch can be used to take a thermal state to a state that is not thermal, while consuming free energy associated with the coherence of a control system. The results show how the switch can be incorporated into quantum thermodynamics experiments as an additional resource.",CN,"Southern Univ Sci & Technol,City Univ Hong Kong,Quantum Sci Ctr Guangdong Hong Kong Macao Greater,Huawei Technol Co Ltd,Univ Hong Kong,Int Quantum Acad",2024,0,0,0,1
10.1016/j.commatsci.2021.111041,Ab-initio investigation of Er3+ defects in tungsten disulfide,"We use density functional theory (DFT) to explore the physical properties of an Er-w point defect in monolayer WS2. Our calculations indicate that electrons localize at the dangling bonds associated with a tungsten vacancy (Vw) and at the Er3+ ion site, even in the presence of a net negative charge in the supercell. The system features a set of intra-gap defect states, some of which are reminiscent of those present in isolated Er3+ ions. In both instances, the level of hybridization is low, i.e., orbitals show either strong Er or W character. Through the calculation of the absorption spectrum as a function of wavelength, we identify a broad set of transitions, including one possibly consistent with the Er3+ I-4(15/2) -> I-4(13/2) observed in other hosts. Combined with the low native concentration of spin-active nuclei as well as the two-dimensional nature of the host, these properties reveal Er:WS2 as a potential platform for realizing spin qubits that can be subsequently integrated with other nanoscale optoelectronic devices.",US,"CUNY,Flatiron Inst",2022,0,0,0,1
10.1021/acsnano.4c07184,Transition-Metal-Related Quantum Emitters in Wurtzite AlN and GaN,"Transition-metal centers exhibit a paramagnetic ground state in wide-bandgap semiconductors and are promising for nanophotonics and quantum information processing. Specifically, there is a growing interest in discovering prominent paramagnetic spin defects that can be manipulated using optical methods. Here, we investigate the electronic structure and magneto-optical properties of Cr and Mn substitutional centers in wurtzite AlN and GaN. We use state-of-the-art hybrid density functional theory calculations to determine level structure, stability, optical signatures, and magnetic properties of these centers. The excitation energies are calculated using the constrained occupation approach and rigorously verified with the complete active space configuration interaction approach. Our simulations of the photoluminescence spectra indicate that Cr-Al(1+) in AlN and Cr-Ga(1+) in GaN are responsible for the observed narrow quantum emission near 1.2 eV. We compute the zero-field splitting (ZFS) parameters and outline an optical spin polarization protocol for Cr-Al(1+) and Cr-Ga(1+) . Our results demonstrate that these centers are promising candidates for spin qubits.","PL,US","Warsaw Univ Technol,Univ Warsaw,Univ Calif Santa Barbara,Polish Acad Sci,Univ South Carolina",2024,0,0,1,1
10.1063/5.0158262,Germanium wafers for strained quantum wells with low disorder,"We grow strained Ge/SiGe heterostructures by reduced-pressure chemical vapor deposition on 100 mm Ge wafers. The use of Ge wafers as substrates for epitaxy enables high-quality Ge-rich SiGe strain-relaxed buffers with a threading dislocation density of (6 +/- 1) x 10(5) cm(-2), nearly an order of magnitude improvement compared to control strain-relaxed buffers on Si wafers. The associated reduction in short-range scattering allows for a drastic improvement of the disorder properties of the two-dimensional hole gas, measured in several Ge/SiGe heterostructure field-effect transistors. We measure an average low percolation density of (1:22 +/- 0:03) x 10(10) cm(-2) and an average maximum mobility of (3:4 +/- 0:1) x 10(6) cm(2)/Vs and quantum mobility of (8:4 +/- 0:5) x 10(4) cm(2)/Vs when the hole density in the quantum well is saturated to (1:65 +/- 0:02) x 10(11) cm(-2). We anticipate immediate application of these heterostructures for next-generation, higher-performance Ge spin-qubits, and their integration into larger quantum processors.",NL,"Delft Univ Technol,QuTech,Netherlands Org Appl Sci Res TNO",2023,0,0,0,1
10.1021/jacs.0c06073,Using Photoexcited Core/Shell Quantum Dots To Spin Polarize Appended Radical Qubits,"The synthetic tunability, flexibility, and rich spin physics of semiconductor quantum dots (QDs) make them promising candidates for quantum information science applications. However, the rapid spin relaxation observed in colloidal quantum dots limits their functionality. In the current work, we demonstrate a method to harness photoexcited spin states in QDs to produce long-lived spin polarization on an appended organic ligand molecule. We present a system composed of CdSe/CdS core/shell QDs, covalently linked to naphthalenediimide (NDI) electron-accepting molecules. The electron transfer dynamics from photoexcited QDs to the appended NDI ligands is explored as a function of both shell thickness and number of NDIs per QD. Transient EPR spectroscopy shows that the photoexcited QDs strongly spin polarize the NDI radical anion, which is interpreted in the context of both the radical pair and the triplet mechanisms of spin polarization. This work serves as an initial step toward using photoexcited QDs to strongly spin polarize organic radicals having long spin relaxation times to serve as spin qubits in quantum information science applications.",US,"Northwestern Univ,Argonne Natl Lab",2020,0,0,0,1
10.1140/epjb/e2014-50147-8,Hybrid paramagnetic-ferromagnetic quantum computer design based on electron spin arrays and a ferromagnetic nanostripe,"Electron spins placed in a magnetic field gradient, interacting by dipolar magnetic couplings and manipulated by microwave pulses represent a possible architecture for a quantum computer. Here, a general design for the practical implementation of such nanodevice is presented on the example of electron spins in silicon carbide placed nearby a permalloy ferromagnetic nanostripe. Firstly, the confined spin wave resonance spectrum of the nanostripe and the properties of its magnetic field gradient are calculated. Then, I show how to avoid microwave driven electron spin decoherence. Then, I show that at temperatures requiring only nitrogen gaz cooling, the silicon vacancy decoherence process due to ferromagnetic fluctuations is negligible compared to the one due to a two phonons Raman process, as long as the silicon vacancies spins are placed far enough from the ferromagnetic nanostripe. I then show that a nitrogen cooled hybrid quantum processor with 32 silicon vacancies spins qubits in SiC is theoretically possible. NV centers in diamond, N@C60 molecules, and radical molecules are three other good spin qubits candidates for implementing this hybrid quantum processor.",FR,Univ Strasbourg,2014,0,0,0,1
10.1063/5.0023722,Measurements of spin-orbit interaction in epitaxially grown InAs nanosheets,"We report a low-temperature transport study of a single-gate, planar field-effect device made from a free-standing, wurtzite-crystalline InAs nanosheet. The nanosheet is grown via molecular beam epitaxy and the field-effect device is characterized by gate transfer characteristic measurements and by magnetic field orientation dependent transport measurements. The measurements show that the device exhibits excellent electrical properties and the electron transport in the nanosheet is of a two-dimensional nature. Low-field magnetoconductance measurements are performed for the device at different gate voltages and temperatures, and the characteristic transport lengths, such as phase coherent length, spin-orbit length, and mean free path, in the nanosheet are extracted. It is found that the spin-orbit length in the nanosheet is short, on the order of 150nm, demonstrating the presence of strong spin-orbit interaction in the InAs nanosheet. Our results show that epitaxially grown, free-standing, InAs nanosheets can serve as an emerging semiconductor nanostructure platform for applications in spintronics, spin qubits, and planar topological quantum devices.",CN,"Peking Univ,Chinese Acad Sci,Beijing Acad Quantum Informat Sci",2020,0,0,0,1
10.1002/qute.201900123,Toward Valley-Coupled Spin Qubits,"The bid for scalable physical qubits has attracted many possible candidate platforms. In particular, spin-based qubits in solid-state form factors are attractive as they could potentially benefit from processes similar to those used for conventional semiconductor processing. However, material control is a significant challenge for solid-state spin qubits as residual spins from substrate, dielectric, electrodes, or contaminants from processing contribute to spin decoherence. In the recent decade, valleytronics has seen a revival due to the discovery of valley-coupled spins in monolayer transition metal dichalcogenides. Such valley-coupled spins are protected by inversion asymmetry and time reversal symmetry and are promising candidates for robust qubits. In this report, the progress toward building such qubits is presented. Following an introduction to the key attractions in fabricating such qubits, an up-to-date brief is provided for the status of each key step, highlighting advancements made and/or outstanding work to be done. This report concludes with a perspective on future development highlighting major remaining milestones toward scalable spin-valley qubits.",SG,"ASTAR,Natl Univ Singapore",2020,0,0,0,1
10.22331/q-2023-08-31-1099,Energy-efficient quantum non-demolition measurement with a spin-photon interface,"Spin-photon interfaces (SPIs) are key devices of quantum technologies, aimed at coherently transferring quantum information between spin qubits and propagating pulses of polarized light. We study the potential of a SPI for quantum non demolition (QND) measurements of a spin state. After being initialized and scattered by the SPI, the state of a light pulse depends on the spin state. It thus plays the role of a pointer state, in-formation being encoded in the light's temporal and polarization degrees of freedom. Building on the fully Hamiltonian resolution of the spin-light dynamics, we show that quantum superpositions of zero and single photon states outperform co-herent pulses of light, producing pointer states which are more distinguishable with the same photon budget. The energetic advantage pro-vided by quantum pulses over coherent ones is maintained when information on the spin state is extracted at the classical level by perform-ing projective measurements on the light pulses. The proposed schemes are robust against imper-fections in state of the art semi-conducting de-vices.","FR,IT,SG,US","Univ Bari,Univ Grenoble Alpes,Quandela SAS,Chapman Univ,Univ Rochester,Univ Paris Cite,NUS,Natl Univ Singapore",2023,0,0,0,1
10.1117/1.AP.4.6.066003,Quantum interference with independent single-photon sources over 300 km fiber,"In the quest to realize a scalable quantum network, semiconductor quantum dots (QDs) offer distinct advantages, including high single-photon efficiency and indistinguishability, high repetition rate (tens of gigahertz with Purcell enhancement), interconnectivity with spin qubits, and a scalable on-chip platform. However, in the past two decades, the visibility of quantum interference between independent QDs rarely went beyond the classical limit of 50%, and the distances were limited from a few meters to kilometers. Here, we report quantum interference between two single photons from independent QDs separated by a 302 km optical fiber. The single photons are generated from resonantly driven single QDs deterministically coupled to microcavities. Quantum frequency conversions are used to eliminate the QD inhomogeneity and shift the emission wavelength to the telecommunication band. The observed interference visibility is 0.67 +/- 0.02 (0.93 +/- 0.04) without (with) temporal filtering. Feasible improvements can further extend the distance to similar to 600 km. Our work represents a key step to long-distance solid-state quantum networks.","CN,DE","Univ Sci & Technol China,Jinan Inst Quantum Technol,Chinese Acad Sci,Univ Wurzburg,Carl von Ossietzky Univ Oldenburg,Univ Kassel,NYU ECNU Inst Phys NYU Shanghai",2022,0,0,0,1
10.1103/PhysRevA.101.032322,Flexible scheme for the implementation of nonadiabatic geometric quantum computation,"In this paper, a flexible and effective scheme is proposed to realize nonadiabatic geometric quantum gates with the invariant based reverse engineering and the nonadiabatic holonomic quantum computation (NHQC+) presented in recent work [B.-J. Liu et al., Phys. Rev. Lett. 123, 100501 (2019)] for extensible geometric quantum computation. The scheme provides variabilities for most of control parameters, and can build up multiple evolution paths with different geometric phases acquired in a cycling evolution. As the computational basis can be covered by the evolution paths, the realization of the nonadiabatic geometric quantum computation is possible without auxiliary levels. Moreover, multiple types of nonadiabatic geometric quantum gates can also be easily constructed by only adjusting boundary conditions of control parameters with the method. To show the applications of the scheme, we discuss the implementations of nonadiabatic geometric quantum gates of spin qubits in a double-quantum-dot system with numerical simulations. The results indicate that the scheme possesses robustness against the errors and noise. Therefore, the scheme may offer some interesting perspectives for the realization of the nonadiabatic geometric quantum computation.",CN,"Fuzhou Univ,Harbin Inst Technol",2020,0,0,0,1
10.1038/s41534-019-0206-3,Optical spin locking of a solid-state qubit,"Quantum control of solid-state spin qubits typically involves pulses in the microwave domain, drawing from the well-developed toolbox of magnetic resonance spectroscopy. Driving a solid-state spin by optical means offers a high-speed alternative, which in the presence of limited spin coherence makes it the preferred approach for high-fidelity quantum control. Bringing the full versatility of magnetic spin resonance to the optical domain requires full phase and amplitude control of the optical fields. Here, we imprint a programmable microwave sequence onto a laser field and perform electron spin resonance in a semiconductor quantum dot via a two-photon Raman process. We show that this approach yields full SU(2) spin control with over 98%pi-rotation fidelity. We then demonstrate its versatility by implementing a particular multi-axis control sequence, known as spin locking. Combined with electron-nuclear Hartmann-Hahn resonances which we also report in this work, this sequence will enable efficient coherent transfer of a quantum state from the electron spin to the mesoscopic nuclear ensemble.","DK,FR,NL,GB","Univ Cambridge,Tech Univ Denmark,Univ Sheffield,Univ Cote Azur,Delft Univ Technol",2019,0,0,0,1
