DOI,Article Title,Abstract,Country Code,Institutions,Publication Year,isSuperconducting,isTrappedIon,isPhotonic,isSpin
10.1103/PhysRevLett.127.020502,Continuous-Variable Assisted Thermal Quantum Simulation,Simulation of a quantum many-body system at finite temperatures is crucially important but quite challenging. Here we present an experimentally feasible quantum algorithm assisted with continuous variable for simulating quantum systems at finite temperatures. Our algorithm has a time complexity scaling polynomially with the inverse temperature and the desired accuracy. We demonstrate the quantum algorithm by simulating a finite temperature phase diagram of the quantum Ising and Kitaev models. It is found that the important crossover phase diagram of the Kitaev ring can be accurately simulated by a quantum computer with only a few qubits and thus the algorithm may be implementable on current quantum processors. We further propose a protocol with superconducting or trapped ion quantum computers.,CN,"South China Normal Univ,Univ Hong Kong",2021,1,1,0,0
10.1007/s11128-021-03354-z,Experimental QND measurements of complementarity on two-qubit states with IonQ and IBM Q quantum computers,"We report the experimental nondemolition measurement of coherence, predictability and concurrence on a system of two qubits. The quantum circuits proposed by De Melo et al. (Phys Rev Lett 98(25):250501, 2007) are implemented on IBM Q (superconducting circuit) and IonQ (trapped ion) quantum computers. Three criteria are used to compare the performance of the different machines on this task: measurement accuracy, nondemolition of the observable, and quantum state preparation. We find that the IonQ quantum computer provides constant state fidelity through the nondemolition process, outperforming IBM Q systems on which the fidelity consequently drops after the measurement. Our study compares the current performance of these two technologies at different stages of the nondemolition measurement of bipartite complementarity.",CH,"Swiss Fed Inst Technol Lausanne EPFL,EPFL Innovat Pk",2022,1,1,0,0
10.1103/PhysRevLett.127.130505,High-Fidelity Bell-State Preparation with 40Ca+ Optical Qubits,"Entanglement generation in trapped-ion systems has relied thus far on two distinct but related geometric phase gate techniques: Molmer-Sorensen and light-shift gates. We recently proposed a variant of the light-shift scheme where the qubit levels are separated by an optical frequency [B. C. Sawyer and K. R. Brown, Phys. Rev. A 103, 022427 (2021)]. Here we report an experimental demonstration of this entangling gate using a pair of C-40(+) ions in a cryogenic surface-electrode ion trap and a commercial, high-power, 532 nm Nd:YAG laser. Generating a Bell state in 35 mu s, we directly measure an infidelity of 6(3) x 10(-4) without subtraction of experimental errors. The 532 nm gate laser wavelength suppresses intrinsic photon scattering error to similar to 1 x 10(-5).",US,"Georgia Tech Res Inst,Oak Ridge Natl Lab,Honeywell Quantum Solut",2021,0,1,0,0
10.1103/PhysRevApplied.8.064004,Tailored Codes for Small Quantum Memories,"We demonstrate that small quantum memories, realized via quantum error correction in multiqubit devices, can benefit substantially by choosing a quantum code that is tailored to the relevant error model of the system. For a biased noise model, with independent bit and phase flips occurring at different rates, we show that a single code greatly outperforms the well-studied Steane code across the full range of parameters of the noise model, including for unbiased noise. In fact, this tailored code performs almost optimally when compared with 10 000 randomly selected stabilizer codes of comparable experimental complexity. Tailored codes can even outperform the Steane code with realistic experimental noise, and without any increase in the experimental complexity, as we demonstrate by comparison in the observed error model in a recent seven-qubit trapped ion experiment.","AU,US","Univ Sydney,MIT",2017,0,1,0,0
10.1103/PRXQuantum.3.030317,Holographic Simulation of Correlated Electrons on a Trapped-Ion Quantum Processor,"We develop holographic quantum simulation techniques to prepare correlated electronic ground states in quantum matrix-product-state (QMPS) form, using far fewer qubits than the number of orbitals represented. Our approach starts with a holographic technique to prepare a compressed approximation to electronic mean-field ground states, known as fermionic Gaussian matrix-product states (GMPSs), with a polynomial reduction in qubit and (in select cases gate) resources compared to existing techniques. Correlations are then introduced by augmenting the GMPS circuits in a variational technique, which we denote GMPS+X. We demonstrate this approach on Quantinuum's System Model H1 trapped-ion quantum processor for one-dimensional (1D) models of correlated metal and Mott-insulating states. Focusing on the 1D Fermi-Hubbard chain as a benchmark, we show that GMPS+X methods faithfully capture the physics of correlated electron states, including Mott insulators and correlated Luttinger liquid metals, using considerably fewer parameters than problem-agnostic variational circuits.","CA,US","Univ Texas Austin,CALTECH,Quantinuum,Univ British Columbia",2022,0,1,0,0
10.1103/PRXQuantum.5.030326,Demonstration of Fault-Tolerant Steane Quantum Error Correction,"Encoding information redundantly using quantum error-correcting (QEC) codes allows one to overcome the inherent sensitivity to noise in quantum computers to ultimately achieve large-scale quantum computation. The Steane QEC method involves preparing an auxiliary logical qubit of the same QEC code as used for the data register. The data and auxiliary registers are then coupled with a logical controlled-NOT (CNOT) gate, enabling a measurement of the auxiliary register to reveal the error syndrome. This study presents the implementation of multiple rounds of fault-tolerant (FT) Steane QEC on a trapped-ion quantum computer. Various QEC codes are employed and the results are compared to a previous experimental approach utilizing flag qubits. Our experimental findings show improved logical fidelities for Steane QEC and accompanying numerical simulations indicate an even larger performance advantage for quantum processors limited by entangling-gate errors. This establishes experimental Steane QEC as a competitive paradigm for FT quantum computing.","AT,DE,GB","Univ Innsbruck,Rheinisch Westfalische TH RWTH Aachen Univ,Forschungszentrum Julich,Alpine Quantum Technol GmbH,Austrian Acad Sci",2024,0,1,0,0
10.1038/npjqi.2016.30,Accessible quantification of multiparticle entanglement,"Entanglement is a key ingredient for quantum technologies and a fundamental signature of quantumness in a broad range of phenomena encompassing many-body physics, thermodynamics, cosmology and life sciences. For arbitrary multiparticle systems, entanglement quantification typically involves nontrivial optimisation problems, and it may require demanding tomographical techniques. Here, we develop an experimentally feasible approach to the evaluation of geometric measures of multiparticle entanglement. Our framework provides analytical results for particular classes of mixed states of N qubits, and computable lower bounds to global, partial, or genuine multiparticle entanglement of any general state. For global and partial entanglement, useful bounds are obtained with minimum effort, requiring local measurements in just three settings for any N. For genuine entanglement, a number of measurements scaling linearly with N are required. We demonstrate the power of our approach to estimate and quantify different types of multiparticle entanglement in a variety of N-qubit states useful for quantum information processing and recently engineered in laboratories with quantum optics and trapped ion setups.",GB,Univ Nottingham,2016,0,1,0,0
10.1103/PhysRevD.107.054513,Preparations for quantum simulations of quantum chromodynamics in 1+1 dimensions. II. Single-baryon ?-decay in real time,"A framework for quantum simulations of real-time weak decays of hadrons and nuclei in a two-flavor lattice theory in one spatial dimension is presented. A single generation of the Standard Model is found to require 16 qubits per spatial lattice site after mapping to spin operators via the Jordan-Wigner transformation. Both quantum chromodynamics and flavor-changing weak interactions are included in the dynamics, the latter through four-Fermi effective operators. Quantum circuits that implement time evolution in this lattice theory are developed and run on Quantinuum's H1-1 20-qubit trapped ion system to simulate the fi-decay of a single baryon on one lattice site. These simulations include the initial state preparation and are performed for both one and two Trotter time steps. The potential intrinsic error -correction properties of this type of lattice theory are discussed, and the leading lattice Hamiltonian required to simulate 0vfifi-decay of nuclei induced by a neutrino Majorana mass term is provided.","CA,US","Univ Washington,York Univ",2023,0,1,0,0
10.1038/s41534-021-00446-7,Riemann zeros from Floquet engineering a trapped-ion qubit,"The non-trivial zeros of the Riemann zeta function are central objects in number theory. In particular, they enable one to reproduce the prime numbers. They have also attracted the attention of physicists working in random matrix theory and quantum chaos for decades. Here we present an experimental observation of the lowest non-trivial Riemann zeros by using a trapped-ion qubit in a Paul trap, periodically driven with microwave fields. The waveform of the driving is engineered such that the dynamics of the ion is frozen when the driving parameters coincide with a zero of the real component of the zeta function. Scanning over the driving amplitude thus enables the locations of the Riemann zeros to be measured experimentally to a high degree of accuracy, providing a physical embodiment of these fascinating mathematical objects in the quantum realm.","CN,ES","Univ Sci & Technol China,UAM CSIC,Univ Complutense Madrid",2021,0,1,0,0
10.1103/PhysRevA.103.052426,Efficient entanglement generation and detection of generalized stabilizer states,"The generation and verification of large-scale entanglement are essential to the development of quantum technologies. In this paper, we present an efficient scheme to generate genuine multipartite entanglement of a large number of qubits by using the Heisenberg interaction. This method can be conveniently implemented in various physical platforms, including superconducting, trapped-ion, and cold-atom systems. In order to characterize the entanglement of the output quantum state, we generalize the stabilizer formalism and develop an entanglement witness method. In particular, we design a generic searching algorithm to optimize entanglement witness with a minimal number of measurement settings under a given noise level. From the perspective of practical applications, we numerically study the trade-off between the experiment efficiency and the detection robustness.","CN,SG","Tsinghua Univ,Nanyang Technol Univ,Zhongguancun Haihua Inst Frontier Informat Techno",2021,1,1,0,0
10.1103/PhysRevA.107.052612,Realizing quantum gates with optically addressable 171Yb+ion qudits,"The use of multilevel information carriers, also known as qudits, is a promising path for exploring scalability of quantum computing devices. Here we present a proof-of-principle realization of a quantum processor register that uses optically addressed 171Yb+ ion qudits in a linear trap. The rich level structure of 171Yb+ ions allows using the Zeeman sublevels of the quadrupole clock transition at 435.5 nm for efficient and robust qudit encoding. We demonstrate the realization of the universal set of gates consisting of single-qudit rotations and a two-qudit Mt lmer-St rensen operation with a two-ququart system, which is formally equivalent to a universal gate-based four-qubit processor. Our results paves a way toward further studies of more efficient implementations of quantum algorithms with trapped-ion-based processors and, specifically, exploring properties of 171Yb+ ion qudits.",RU,"Russian Acad Sci,Russian Quantum Ctr",2023,0,1,0,0
10.1103/PhysRevA.87.040102,Proposal for realization of the Majorana equation in a tabletop experiment,"We introduce the term Majoranon to describe particles that obey the Majorana equation, which are different from the Majorana fermions widely studied in various physical systems. A general procedure to simulate the corresponding Majoranon dynamics, based on a decomposition of the Majorana equation into two Dirac equations, is described in detail. It allows the simulation of the two-component chiral spinors, the building blocks of modern gauge theories, in the laboratory with current technology. Specifically, a Majoranon in one spatial dimension can be simulated with a single qubit plus a continuous degree of freedom, for example, a single trapped ion. Interestingly, the dynamics of a Majoranon deviates most clearly from that of a Dirac particle in the rest frame, in which the continuous variable is redundant, making a possible laboratory implementation feasible with existing setups. DOI: 10.1103/PhysRevA.87.040102","GR,MX,SG,GB","Natl Univ Singapore,Inst Nacl Astrofis Opt & Elect Calle Luis Enrique,Tech Univ Crete",2013,0,1,0,0
10.1007/s11082-021-03239-6,Functionality of qutrit-quadrit entanglement created by a trapped ion-two phonons system,"In this work, we investigate the quantum entangled qudits in a trapped three-level ion combining two photons in A configuration setting a 12-dimensional Hilbert space. First, the quantum entropy (E) was examined and established as a developed measure. Quantum correlations and entanglement were characterized with E. Second, different rates of the set of Lamb-Dicke Parameter (LDP) values were explored. Third, the entropy values for four optimum scaled times were given as a table. The findings showed when that eta increased, the sudden death of entanglement in the trapped ion-phonon system decreased, vice versa. For entangled qudits, such as qubit-qutrit and qutrit-quadrit, the sudden birth of entanglement can be tuned by LDP. We have demonstrated that quantum entanglement is stored in our system. Moreover, the quantity of quantum entropy is maximum degree of E = 0.706.",TR,Afyon Kocatepe Univ,2021,0,1,0,0
10.1103/PhysRevApplied.16.024039,Batch Optimization of Frequency-Modulated Pulses for Robust Two-Qubit Gates in Ion Chains,"Two-qubit gates in trapped-ion quantum computers are generated by applying spin-dependent forces that temporarily entangle the internal state of the ion with its motion. Laser pulses are carefully designed to generate a maximally entangling gate between the ions while minimizing any residual entanglement between the motion and the ion. The quality of the gates suffers when the actual experimental parameters differ from the ideal case. Here, we improve the robustness of frequency-modulated Molmer-Sorensen gates to motional mode-frequency offsets by optimizing the average performance over a range of systematic errors using batch optimization. We then compare this method with frequency-modulated gates optimized for ideal parameters that include an analytic robustness condition. Numerical simulations show good performance up to 12 ions, and the method is experimentally demonstrated on a two-ion chain.",US,"Duke Univ,IonQ Inc",2021,0,1,0,0
10.1038/ncomms15305,Experimental quantum compressed sensing for a seven-qubit system,"Well-controlled quantum devices with their increasing system size face a new roadblock hindering further development of quantum technologies. The effort of quantum tomography-the reconstruction of states and processes of a quantum device-scales unfavourably: state-of-the-art systems can no longer be characterized. Quantum compressed sensing mitigates this problem by reconstructing states from incomplete data. Here we present an experimental implementation of compressed tomography of a seven-qubit system-a topological colour code prepared in a trapped ion architecture. We are in the highly incomplete-127 Pauli basis measurement settings-and highly noisy-100 repetitions each-regime. Originally, compressed sensing was advocated for states with few non-zero eigenvalues. We argue that low-rank estimates are appropriate in general since statistical noise enables reliable reconstruction of only the leading eigenvectors. The remaining eigenvectors behave consistently with a random-matrix model that carries no information about the true state.","AU,AT,DE","Free Univ Berlin,Univ Cologne,Univ Sydney,Univ Innsbruck,Austrian Acad Sci",2017,0,1,0,0
10.1103/PhysRevD.104.054507,Real-time quantum calculations of phase shifts using wave packet time delays,"We present a method to extract the phase shift of a scattering process using the real-time evolution in the early and intermediate stages of the collision in order to estimate the time delay of a wave packet. This procedure is convenient when using noisy quantum computers for which the asymptotic out-state behavior is unreachable. We demonstrate that the challenging Fourier transforms involved in the state preparation and measurements can be implemented in 1 + 1 dimensions with current trapped ion devices and IBM quantum computers. We compare quantum computations of the time delays obtained in the one-particle quantum mechanics limit and the scalable quantum field theory formulation with accurate numerical results. We discuss the finite volume effects in the Wigner formula connecting time delays to phase shifts. The results reported involve two- and four-qubit calculations, and we discuss the possibility of larger scale computations in the near future.",US,"Univ Iowa,Univ Maryland,North Carolina State Univ",2021,0,1,0,0
10.1038/s41586-019-1428-4,Global entangling gates on arbitrary ion qubits,"Quantum computers can efficiently solve classically intractable problems, such as the factorization of a large number(1) and the simulation of quantum many-body systems(2,3). Universal quantum computation can be simplified by decomposing circuits into single-and two-qubit entangling gates(4), but such decomposition is not necessarily efficient. It has been suggested that polynomial or exponential speedups can be obtained with global N-qubit (N greater than two) entangling gates(5-9). Such global gates involve all-to-all connectivity, which emerges among trapped-ion qubits when using laser-driven collective motional modes(10-14), and have been implemented for a single motional mode(15,16). However, the single-mode approach is difficult to scale up because isolating single modes becomes challenging as the number of ions increases in a single crystal, and multi-mode schemes are scalable(17,18) but limited to pairwise gates(19-23). Here we propose and implement a scalable scheme for realizing global entangling gates on multiple Yb-171(+) ion qubits by coupling to multiple motional modes through modulated laser fields. Because such global gates require decoupling multiple modes and balancing all pairwise coupling strengths during the gate, we develop a system with fully independent control capability on each ion(14). To demonstrate the usefulness and flexibility of these global gates, we generate a Greenberger-Horne-Zeilinger state with up to four qubits using a single global operation. Our approach realizes global entangling gates as scalable building blocks for universal quantum computation, motivating future research in scalable global methods for quantum information processing.",CN,"Tsinghua Univ,Huazhong Univ Sci & Technol",2019,0,1,0,0
10.1103/PhysRevLett.126.083604,Experimental Determination of PT-Symmetric Exceptional Points in a Single Trapped Ion,"Exceptional points (EPs) of a non-Hermitian Hamiltonian with parity-time-reversal (PT) symmetry have the potential to drastically enhance the capabilities of metrology and sensing through their power-law growing sensitivity to external perturbation. With the ability of generating and tuning dissipation in a single trapped ion system, we observe rich dynamics and detailed quantum phase transitions from the PT-symmetric phase to the symmetry-breaking phase. In this single qubit full quantum system, we develop a method to precisely determine the location of EP without any fitting parameter, and extract the eigenvalues in a unified way through all parameter regions. We can also obtain the full density matrix by quantum state tomography. Finally, we suggest from theoretical analysis that the periodically driving PT-symmetric non-Hermitian system can be used to measure the magnitude, frequency, and phase of time-dependent perturbation with EP enhancement.",CN,Renmin Univ China,2021,0,1,0,0
10.1103/PhysRevA.102.012618,Scalable quantum computation with fast gates in two-dimensional microtrap arrays of trapped ions,"We theoretically investigate the use of fast pulsed two-qubit gates for trapped ion quantum computing in a two-dimensional microtrap architecture. In one dimension, such fast gates are optimal when employed between nearest neighbors, and we examine the generalization to a two-dimensional geometry. We demonstrate that fast pulsed gates are capable of implementing high-fidelity entangling operations between ions in neighboring traps faster than the trapping period, with experimentally demonstrated laser repetition rates. Notably, we find that without increasing the gate duration high-fidelity gates are achievable even in large arrays with hundreds of ions. To demonstrate the usefulness of this proposal, we investigate the application of these gates to the digital simulation of a 40-mode Fermi-Hubbard model. This also demonstrates why shorter chains of gates required to connect arbitrary pairs of ions make this geometry well suited for large-scale computation.",AU,Australian Natl Univ,2020,0,1,0,0
10.1103/PRXQuantum.4.030334,Holographic Quantum Simulation of Entanglement Renormalization Circuits,"While standard approaches to quantum simulation require a number of qubits proportional to the number of simulated particles, current noisy quantum computers are limited to tens of qubits. With the technique of holographic quantum simulation, a D-dimensional system can be simulated with a (D - 1)-dimensional subset of qubits, enabling the study of systems significantly larger than current quantum computers. Using circuits derived from the multiscale entanglement renormalization ansatz (MERA), we accurately prepare the ground state of an L = 32 critical, nonintegrable perturbed Ising model and measure long-range correlations on the ten-qubit Quantinuum trapped-ion computer. We introduce generalized MERA networks that interpolate between MERA and matrix product state networks and demonstrate that generalized MERA can capture far longer correlations than a MERA with the same number of qubits, at the expense of greater circuit depth. Finally, we perform noisy simulations of these two network ansatzes and find that the optimal choice of network depends on the noise level, available qubits, and the state to be represented.","CA,US","Univ Calif Berkeley,Univ Texas Austin,Univ British Columbia,Lawrence Berkeley Natl Lab",2023,0,1,0,0
10.1038/s41534-020-00300-2,Quantum thermodynamics in adiabatic open systems and its trapped-ion experimental realization,"Quantum thermodynamics aims at investigating both the emergence and the limits of the laws of thermodynamics from a quantum mechanical microscopic approach. In this scenario, thermodynamic processes with no heat exchange, namely, adiabatic transformations, can be implemented through quantum evolutions in closed systems, even though the notion of a closed system is always an idealization and approximation. Here, we begin by theoretically discussing thermodynamic adiabatic processes in open quantum systems, which evolve non-unitarily under decoherence due to its interaction with its surrounding environment. From a general approach for adiabatic non-unitary evolution, we establish heat and work in terms of the underlying Liouville superoperator governing the quantum dynamics. As a consequence, we derive the conditions that an adiabatic open-system quantum dynamics implies in the absence of heat exchange, providing a connection between quantum and thermal adiabaticity. Moreover, we determine families of decohering systems exhibiting the same maximal heat exchange, which imply in classes of thermodynamic adiabaticity in open systems. We then approach the problem experimentally using a hyperfine energy-level quantum bit of an Ytterbium(171)Yb(+)trapped ion, which provides a work substance for thermodynamic processes, allowing for the analysis of heat and internal energy throughout a controllable engineered dynamics.","BR,CN","Univ Sci & Technol China,Southern Univ Sci & Technol,Univ Fed Fluminense,Univ Sao Paulo",2020,0,1,0,0
10.1103/PRXQuantum.3.020350,Experimental Bayesian Calibration of Trapped-Ion Entangling Operations,"The performance of quantum gate operations is experimentally determined by how correctly operational parameters can be determined and set, and how stable these parameters can be maintained. In addition, gates acting on different sets of qubits require unique sets of control parameters. Thus, an efficient multidimensional parameter estimation procedure is crucial to calibrate even medium-sized quantum processors. Here, we develop and characterize an efficient calibration protocol to automatically estimate and adjust experimental parameters of the widely used two-qubit Molmer-Sorensen entangling gate operation in a trapped-ion quantum information processor. The protocol exploits Bayesian parameter estimation methods that include a stopping criterion based on a desired gate infidelity. We experimentally demonstrate a tune-up procedure that leads to a residual median gate infidelity due to miscalibration of 1.3(1) x 10(-3), requiring 1200 +/- 500 experimental cycles, while completing the entire gate calibration procedure in less than one minute, which provides a significant speedup over commonly used manual tune-up routines. This approach is applicable to other quantum information processor architectures with known or sufficiently characterized theoretical models.","AT,DE,IT,CH,GB","Univ Innsbruck,Swansea Univ,Dipartimento Fis & Astron Augusto Righi,Rhein Westfal TH Aachen,Forschungszentrum Julich,Austrian Acad Sci,AQT,Swiss Fed Inst Technol",2022,0,1,0,0
10.1103/PhysRevApplied.22.034021,Crosstalk suppression of parallel gates for fault-tolerant quantum computation with trapped ions via optical tweezers,"The ability to perform entangling operations in parallel with a low error is essential for a large-scale fault-tolerant quantum computer. However, for trapped-ion systems, it is a challenging task due to the crosstalk resulting from the collective motional modes. Here, we develop a highly paralleled quantum circuit demonstrating a logical qubit based on the Steane code and study the impact of the crosstalk error on the performance of the fault-tolerant protocol. We show that the crosstalk indeed greatly destroys the faulttolerant property of the quantum error correction. To achieve the break-even point with encoded qubits, we identify the suppression requirement of the crosstalk error to be less than 10-6 for the Steane code. Furthermore, to mitigate the crosstalk below the fault-tolerant threshold, we propose a highly efficient optimization scheme by utilizing the programmable optical tweezer array. Overall, we make an elegant combination of the pulse-control optimization of parallel gate operations with the fault-tolerant protocol on the error-protected universal quantum computer.",CN,"Peking Univ,Beijing Acad Quantum Informat Sci,Shanxi Univ",2024,0,1,0,0
10.1088/2058-9565/ad3f43,Bilayer ion trap design for 2D arrays,"Junctions are fundamental elements that support qubit locomotion in two-dimensional ion trap arrays and enhance connectivity in emerging trapped-ion quantum computers. In surface ion traps they have typically been implemented by shaping radio frequency (RF) electrodes in a single plane to minimize the disturbance to the pseudopotential. However, this method introduces issues related to RF lead routing that can increase power dissipation and the likelihood of voltage breakdown. Here, we propose and simulate a novel two-layer junction design incorporating two perpendicularly rotoreflected (rotated, then reflected) linear ion traps. The traps are vertically separated, and create a trapping potential between their respective planes. The orthogonal orientation of the RF electrodes of each trap relative to the other provides perpendicular axes of confinement that can be used to realize transport in two dimensions. While this design introduces manufacturing and operating challenges, as now two separate structures have to be precisely positioned relative to each other in the vertical direction and optical access from the top is obscured, it obviates the need to route RF leads below the top surface of the trap and eliminates the pseudopotential bumps that occur in typical junctions. In this paper the stability of idealized ion transfer in the new configuration is demonstrated, both by solving the Mathieu equation analytically to identify the stable regions and by numerically modeling ion dynamics. Our novel junction layout has the potential to enhance the flexibility of microfabricated ion trap control to enable large-scale trapped-ion quantum computing.",US,"Iowa State Univ,Sandia Natl Labs",2024,0,1,0,0
10.1038/s41534-024-00866-1,Large-scale simulations of Floquet physics on near-term quantum computers,"Periodically driven quantum systems exhibit a diverse set of phenomena but are more challenging to simulate than their equilibrium counterparts. Here, we introduce the Quantum High-Frequency Floquet Simulation (QHiFFS) algorithm as a method to simulate fast-driven quantum systems on quantum hardware. Central to QHiFFS is the concept of a kick operator which transforms the system into a basis where the dynamics is governed by a time-independent effective Hamiltonian. This allows prior methods for time-independent simulation to be lifted to simulate Floquet systems. We use the periodically driven biaxial next-nearest neighbor Ising (BNNNI) model, a natural test bed for quantum frustrated magnetism and criticality, as a case study to illustrate our algorithm. We implemented a 20-qubit simulation of the driven two-dimensional BNNNI model on Quantinuum's trapped ion quantum computer. Our error analysis shows that QHiFFS exhibits not only a cubic advantage in driving frequency omega but also a linear advantage in simulation time t compared to Trotterization.","DE,PL,CH,US,GB","Friedrich Alexander Univ Erlangen Nurnberg,Max Planck Inst Sci Light,Los Alamos Natl Lab,Jagiellonian Univ,Ecole Polytech Fed Lausanne",2024,0,1,0,0
10.1364/OL.43.003136,Experimental implementation of generalized transitionless quantum driving,"It is known that high intensity fields are usually required to implement shortcuts to adiabaticity via transitionless quantum driving (TQD). Here, we show that this requirement can be relaxed by exploiting the gauge freedom of generalized TQD, which is expressed in terms of an arbitrary phase when mimicking the adiabatic evolution. We experimentally investigate the performance of generalized TQD in comparison to both traditional TQD and adiabatic dynamics. By using a Yb-171(+) trapped ion hyperfine qubit, we implement a Landau-Zener adiabatic Hamiltonian and its (traditional and generalized) TQD counterparts. We show that the generalized theory provides energy-optimal Hamiltonians for TQD, with no additional fields required. In addition, the optimal TQD Hamiltonian for the Landau-Zener model is investigated under dephasing. Even using less intense fields, optimal TQD exhibits fidelities that are more robust against a decohering environment, with performance superior to that provided by the adiabatic dynamics. (C) 2018 Optical Society of America","BR,CN","Univ Sci & Technol China,Univ Fed Fluminense",2018,0,1,0,0
10.1088/2058-9565/ac0543,Quantum process tomography of a Molmer-Sorensen gate via a global beam,We present a framework for quantum process tomography of two-ion interactions that leverages modulations of the trapping potential and composite pulses from a global laser beam to achieve individual-ion addressing. Tomographic analysis of identity and delay processes reveals dominant error contributions from laser decoherence and slow qubit frequency drift during the tomography experiment. We use this framework on two co-trapped Ca-40(+) ions to analyze both an optimized and an overpowered Molmer-Sorensen gate and to compare the results of this analysis to a less informative Bell-state tomography measurement and to predictions based on a simplified noise model. These results show that the technique is effective for the characterization of two-ion quantum processes and for the extraction of meaningful information about the errors present in the system. The experimental convenience of this method will allow for more widespread use of process tomography for characterizing entangling gates in trapped-ion systems.,US,"Georgia Tech Res Inst,Oak Ridge Natl Lab",2021,0,1,0,0
10.1007/s00340-012-4882-3,Interaction of a laser with a qubit in thermal motion and its application to robust and efficient readout,We present a detailed theoretical and experimental study on the optical control of a trapped-ion qubit subject to thermally induced fluctuations of the Rabi frequency. The coupling fluctuations are caused by thermal excitation on three harmonic oscillator modes. We develop an effective Maxwell-Boltzmann theory which leads to a replacement of several quantized oscillator modes by an effective continuous probability distribution function for the Rabi frequency. The model is experimentally verified for driving the quadrupole transition with resonant square pulses. This allows for the determination of the ion temperature with an accuracy of better than 2% of the temperature pertaining to the Doppler cooling limit T (D) over a range from 0.5T (D) to 5T (D) . The theory is then applied successfully to model experimental data for rapid adiabatic passage (RAP) pulses. We apply the model and the obtained experimental parameters to elucidate the robustness and efficiency of the RAP process by means of numerical simulations.,DE,Johannes Gutenberg Univ Mainz,2012,0,1,0,0
10.1103/PhysRevA.101.052333,Probabilistic eigensolver with a trapped-ion quantum processor,"Preparing the eigenstate, especially the ground state, of a complex Hamiltonian is of great importance in quantum simulations. Many proposals have been introduced and experimentally realized, among which are quantum variational eigensolver and heat-bath algorithmic cooling, with the former hindered by local minima and the latter lacking of complex system Hamiltonians. Here we introduce a dissipative quantum-classical hybrid scheme, the probabilistic eigensolver. The scheme repeatedly uses an ancilla qubit to acquire information on the system, based on which it postselectively lowers the average energy of the system. The optimal reduction is achieved through classical optimization with a single variational parameter. We describe the implementation of the probabilistic eigensolver with trapped-ion systems and demonstrate the performance by numerically simulating the ground-state preparation of several paradigmatic models, including the Rabi and the Hubbard models. We believe the scheme would enrich the functionalities of universal quantum simulators and be useful as a module for various quantum-computation tasks.","CN,DE,ES","Beijing Acad Quantum Informat Sci,Tsinghua Univ,Univ Basque Country,Basque Fdn Sci,Univ Seville,Shanghai Univ,IQM",2020,0,1,0,0
10.1103/PhysRevApplied.14.024021,Simultaneous Spectral Estimation of Dephasing and Amplitude Noise on a Qubit Sensor via Optimally Band-Limited Control,"The fragility of quantum systems makes them ideally suited for sensing applications at the nanoscale. However, interpreting the output signal of a qubit-based sensor is generally complicated by background clutter due to out-of-band spectral leakage, as well as ambiguity in signal origin when the sensor is operated with noisy hardware. We present a sensing protocol based on optimally band-limited Slepian functions that can overcome these challenges, by providing narrowband sensing of ambient dephasing noise, coupling additively to the sensor along the z axis, while permitting isolation of the target noise spectrum from other contributions coupling along a different axis. This is achieved by introducing a finite-difference control modulation, which linearizes the sensor's response and affords tunable band-limited windowing in frequency. Building on these techniques, we experimentally demonstrate two spectral estimation capabilities using a trapped-ion qubit sensor. We first perform efficient experimental reconstruction of a mixed dephasing spectrum, composed of a broadband 1/f -type spectrum with discrete spurs. We then demonstrate the simultaneous reconstruction of overlapping dephasing and control noise spectra from a single set of measurements, in a setting where the two noise sources contribute equally to the sensor's response. Our approach provides a direct means to augment quantum-sensor performance in the presence of both complex broadband noise environments and imperfect control signals, by optimally complying with realistic time-bandwidth constraints.","AU,US","Univ Sydney,Dartmouth Coll",2020,0,1,0,0
10.1073/pnas.2006373117,Quantum approximate optimization of the long-range Ising model with a trapped-ion quantum simulator,"Quantum computers and simulators may offer significant advantages over their classical counterparts, providing insights into quantum many-body systems and possibly improving performance for solving exponentially hard problems, such as optimization and satisfiability. Here, we report the implementation of a low-depth Quantum Approximate Optimization Algorithm (QAOA) using an analog quantum simulator. We estimate the ground-state energy of the Transverse Field Ising Model with long-range interactions with tunable range, and we optimize the corresponding combinatorial classical problem by sampling the QAOA output with high-fidelity, single-shot, individual qubit measurements. We execute the algorithm with both an exhaustive search and closed-loop optimization of the variational parameters, approximating the ground-state energy with up to 40 trapped-ion qubits. We benchmark the experiment with bootstrapping heuristic methods scaling polynomially with the system size. We observe, in agreement with numerics, that the QAOA performance does not degrade significantly as we scale up the system size and that the runtime is approximately independent from the number of qubits. We finally give a comprehensive analysis of the errors occurring in our system, a crucial step in the path forward toward the application of the QAOA to more general problem instances.",US,"Univ Maryland,NIST,Rice Univ,Middlebury Coll",2020,0,1,0,0
