,gate,spin,cavity,entanglement,state,photon,error,mode,silicon,measurement,ion,chip,fidelity,scheme,atom,polarization,control,information,generation,center,device,circuit,microwave,waveguide,source,field,frequency,noise,platform,emitter,couple,diamond,quantum computing,phase,network,protocol,quantum network,interaction,qkd,rate,memory,computation,number,technology,emission,quantum state,defect,loss,coherence,electron,level,channel,efficiency,code,resource,crystal,interface,resonator,distribution,wave,scale,order,property,process,structure,fiber,architecture,correlation,quantum dot,node,algorithm,material,dynamic,distance,quantum communication,optic,space,transition,realization,pair,tomography
correlation,0.11118739749916519,0.06470154480826261,0.10938835388564892,0.22764001163437408,0.2255549841503195,0.22746712626737584,0.03626188621469475,0.09513029883089882,0.037229039552497,0.1818760028346914,0.08006407690254358,0.019138975058773818,0.1254363015010636,0.03125381539589969,0.062017367294604234,0.03774256780481986,0.0167859915566148,0.18367958959266126,0.14632695620632938,0.024419314525275217,0.07850928662766596,0.08046742493087793,0.09245003270420485,0.08200923681047297,0.09501857794816085,0.08788174152965353,0.146943671674129,0.13592873654160803,0.02999475137772317,0.061008887608656304,0.15724272550828775,0.027066598098038335,0.050357974669844395,0.037229039552497,0.09709195467257717,0.13006840551673723,0.08302258023111965,0.06571520774535256,0.0,0.07206329937749,0.023112508176051212,0.059584359172421796,0.12454411962617888,0.06134998188737911,0.06862635163075162,0.11020775375559676,0.06405126152203486,0.03855432879774935,0.13725270326150324,0.025007816164017767,0.07548513560963972,0.0435813633640409,0.0203362958695521,0.0,0.142336136715633,0.0,0.04100461840523648,0.07242068243779014,0.08798117404291673,0.05063696835418333,0.08951435925492911,0.08268982305947231,0.147180996735913,0.17108323315187576,0.06537204504606134,0.025007816164017767,0.08798117404291673,1.0,0.0,0.10984700727621795,0.05574946733380605,0.025318484177091666,0.12988108336653278,0.08410342670623601,0.08069700435584032,0.06537204504606134,0.11322770341445958,0.09656090991705352,0.1349401507921227,0.09342836717341034,0.05847053462046861
quantum dot,0.24708310555370042,0.25880617923305044,0.14064216928154863,0.10712471135735252,0.26164378161437063,0.2974570112727222,0.05439282932204212,0.14269544824634822,0.037229039552497,0.09793323229560306,0.05337605126836238,0.05741692517632146,0.2369352361686757,0.203149800073348,0.020672455764868078,0.20758412292650924,0.1342879324529184,0.146943671674129,0.211361158964698,0.09767725810110087,0.1884222879063983,0.09656090991705352,0.023112508176051212,0.12301385521570944,0.2850557338444825,0.10545808983558425,0.05510387687779838,0.13592873654160803,0.11997900551089268,0.24403555043462521,0.19218555339901836,0.10826639239215334,0.10071594933968879,0.11168711865749101,0.1165103456070926,0.048775652068776466,0.19925419255468715,0.14785921742704325,0.04279604925109129,0.1261107739106075,0.0,0.019861453057473933,0.03558403417890825,0.15337495471844778,0.2058790548922549,0.03673591791853225,0.09607689228305229,0.0771086575954987,0.11437725271791938,0.3000937939682132,0.07548513560963972,0.0435813633640409,0.1626903669564168,0.0,0.16012815380508713,0.15695698526580623,0.22552540122880063,0.14484136487558028,0.06598588053218754,0.05063696835418333,0.0716114874039433,0.041344911529736156,0.12615514005935402,0.1555302119562507,0.1743254534561636,0.10003126465607107,0.06598588053218754,0.0,1.0,0.08238525545716346,0.05574946733380605,0.05063696835418333,0.0,0.042051713353118005,0.16139400871168064,0.0435813633640409,0.022645540682891915,0.09656090991705352,0.0771086575954987,0.07007127538005775,0.029235267310234306
node,0.17200824030811301,0.1905637053856902,0.15062893357603013,0.22946291448471007,0.16426846010152707,0.26235912227902464,0.0582551728035463,0.08490445135141556,0.1794267501365025,0.04495170286519151,0.1143323900950059,0.14348601079588785,0.20897850190928627,0.06694619270045785,0.1328422328310143,0.10105651043180541,0.08988968316207743,0.1442630704835162,0.13930434460023022,0.1830730233380795,0.18498501834898592,0.10341753799900383,0.04950737714883372,0.1097907187727647,0.12211882515199582,0.1317709070121247,0.21639460572527427,0.0831890330807703,0.11243619908556622,0.04356068418690321,0.09356014857063996,0.2608969660436018,0.07191174652966195,0.1395541389950575,0.31195887405288864,0.17413043075028778,0.4268057964177472,0.1231676850386127,0.0,0.05788529495093048,0.22278319716975173,0.06381534447172756,0.019055398349167647,0.09855951163663955,0.0734993936325038,0.05901671065234753,0.06859943405700354,0.0825840139015334,0.0734993936325038,0.10713431680111603,0.06063390625908325,0.3033940182060688,0.17424273674761284,0.0,0.09527699174583824,0.12007302660701855,0.26349772505463526,0.025854384499750957,0.14134285422946366,0.05423261445466404,0.2684377460965796,0.06642111641550714,0.04503773491110449,0.16657415116319238,0.09335200560186732,0.16070147520167405,0.11778571185788637,0.10984700727621795,0.08238525545716346,1.0,0.08956221510397983,0.08134892168199606,0.0,0.27022640946662696,0.17285432628057718,0.04667600280093366,0.07276068751089988,0.07756315349925287,0.10323001737691674,0.17510947764599097,0.03131121455425748
algorithm,0.22831650647385773,0.05275349613399974,0.01698823971458752,0.08734262934822934,0.1961632954454999,0.21875020191242214,0.1379728923974526,0.12065379433217113,0.10118058231454412,0.1520923541825377,0.029012942659282972,0.18725633517970777,0.12121212121212122,0.06795295885835008,0.0,0.06154574548966636,0.10948978029027179,0.10649640851078289,0.05302472412302019,0.026546593660094948,0.13655774839978377,0.22744101513530712,0.025125945381480302,0.0,0.06197765075688066,0.03821501017343417,0.059904229787315376,0.06333004963811237,0.14673479641335554,0.06632365324280728,0.0,0.029424494316824982,0.29197274744072477,0.1618889317032706,0.10555008273018728,0.14139926432805383,0.05415303610738823,0.05357997197768198,0.046524210519923545,0.05875579936119559,0.025125945381480302,0.10795837927188262,0.15473569418284253,0.10004169272643101,0.0,0.07987230638308716,0.034815531191139566,0.06286946134619315,0.0,0.054372724782703684,0.10257624248277727,0.047377936967913425,0.06632365324280728,0.037986858819879316,0.1353937324099872,0.0,0.04457671986919932,0.0,0.07173421497882156,0.0,0.17516226243634267,0.08989331499509895,0.045715032088249445,0.08453958309103056,0.047377936967913425,0.08155908717405552,0.1434684299576431,0.05574946733380605,0.05574946733380605,0.08956221510397983,1.0,0.0,0.02823912473624525,0.045715032088249445,0.0657951694959769,0.07106690545187014,0.07385489458759964,0.0,0.16765189692318172,0.07617550741785384,0.0
material,0.07319250547113999,0.25555062599997597,0.18516401995451032,0.10577717706958902,0.20490028546619202,0.25916052767440806,0.053708615552957466,0.18786728732554486,0.14704292441876154,0.09670131869921908,0.13176156917368248,0.07559289460184544,0.04128614119223852,0.06172133998483677,0.10206207261596575,0.05590169943749474,0.14917354742965408,0.18136906252750293,0.04816209743009517,0.2652335521937267,0.1860521018838127,0.06356417261637282,0.04564354645876384,0.0809776330178916,0.09382332813010019,0.17355253362515582,0.09068453126375146,0.05752237416355278,0.16289594138375038,0.24096579867074966,0.18976802881914742,0.21380899352993948,0.06629935441317959,0.07352146220938077,0.07669649888473704,0.06421612990679355,0.09837387536759294,0.14599927901768628,0.0,0.106735210044723,0.06846531968814576,0.058834840541455206,0.10540925533894598,0.21202388648538395,0.2484646732989441,0.03627381250550058,0.18973665961010278,0.09517337345336012,0.15811388300841897,0.1234661995811987,0.07453559924999299,0.04303314829119352,0.1405633825579373,0.0,0.03513641844631533,0.2656844656620286,0.24293289905367482,0.09534625892455924,0.04343722427630694,0.075,0.10606601717798213,0.10206207261596575,0.31142054945152486,0.09214426752509268,0.12909944487358058,0.07407971974871923,0.0651558364144604,0.025318484177091666,0.05063696835418333,0.08134892168199606,0.0,1.0,0.10259783520851541,0.12456821978060995,0.17928429140015906,0.10758287072798381,0.11180339887498948,0.07150969419341942,0.03806934938134405,0.04612656040144425,0.028867513459481284
dynamic,0.10012523486435178,0.09832102880166933,0.1266495173722607,0.1492220039998552,0.2559239653166382,0.14180964859141768,0.05510387687779838,0.11243619908556622,0.056573571480353566,0.18425356783504562,0.05407380704358752,0.038778336716474064,0.0564782494724905,0.04749356901459777,0.04188539082916955,0.05735393346764044,0.10203255357771536,0.11164843913471803,0.06588435913905824,0.02473853479976467,0.07953559537197222,0.13043093014520493,0.02341464528954235,0.08308129847945278,0.0,0.14244891395915252,0.11164843913471803,0.09836118442057921,0.0759671406828455,0.08240856434303293,0.24779731389167603,0.0,0.08502712798142947,0.11314714296070713,0.039344473768231684,0.11529762849335191,0.0,0.19972279958958186,0.0,0.03650267163704923,0.02341464528954235,0.08048436365855337,0.09012301173931252,0.062151976473989706,0.0,0.11164843913471803,0.03244428422615251,0.039058328343225354,0.11587244366483039,0.05066945919381399,0.1338258447578277,0.08830215713766959,0.02060214108575823,0.03539961627023943,0.03604920469572501,0.09086217008485092,0.0,0.04891159880445185,0.08913130356431728,0.07694837640638656,0.07254762501100116,0.06282808624375433,0.06390214842634574,0.11029436104106953,0.11037769642208699,0.0,0.11141412945539661,0.12988108336653278,0.0,0.0,0.02823912473624525,0.10259783520851541,1.0,0.042601432284230495,0.020437977982832194,0.044151078568834795,0.11470786693528087,0.14673479641335554,0.07811665668645071,0.07098727864204515,0.08885233166386385
distance,0.16208817969462155,0.18569533817705186,0.16658454462833938,0.3184314704902789,0.26633805697108515,0.33717972928462486,0.22301288754376972,0.19501911280962891,0.21369687880543226,0.1261952593607528,0.13130643285972254,0.18832944617230335,0.21714640241918484,0.1409561531470564,0.08475793795260131,0.13927150363278892,0.11011723402471343,0.30123761656438897,0.21331437289839092,0.120144259719491,0.1287565506561512,0.09237755128757119,0.15161960871578067,0.10087239587086298,0.17141527273285956,0.18736579465153427,0.16568068911041395,0.14330919494215844,0.18446961297873068,0.10005560189476051,0.11461365101225056,0.13316902848554257,0.12388188827780261,0.15264062771816592,0.23884865823693074,0.22664652120454035,0.28593269897408186,0.16166106912431769,0.1403724812687193,0.26591630206361244,0.2463818641631436,0.14657902694650266,0.10212722555756198,0.16349937865516914,0.168822556533929,0.18074256993863339,0.10504514628777804,0.23711155403200468,0.15006449469682578,0.10253309789938274,0.061898446059017294,0.25015959146215216,0.18343527014039426,0.1432670637653132,0.14589603651080282,0.11031946970293832,0.13449652782781732,0.09897594780811197,0.2344722336801281,0.14532958974404495,0.17616606585441102,0.16951587590520262,0.08620689655172414,0.26782577193374485,0.05360562674188975,0.28709267411827166,0.07214530267080864,0.08410342670623601,0.042051713353118005,0.27022640946662696,0.045715032088249445,0.12456821978060995,0.042601432284230495,1.0,0.3474041668898256,0.12507979573107608,0.1485562705416415,0.11877113736973437,0.11065205854826884,0.13407108198891604,0.11986582537134603
quantum communication,0.18468375044793803,0.13999398385888898,0.15983740793871878,0.2528558164964056,0.29104376849997265,0.34417341898516707,0.14265349750363765,0.22454435656953592,0.08787495503274935,0.14309927378149573,0.06299407883487121,0.12046772038736683,0.1973855084879307,0.22131333406899525,0.1301200097264711,0.20786985482077452,0.11886432776254909,0.2986712117249747,0.2558431854844454,0.09606506961737249,0.14824986333222023,0.13928514900622416,0.14547859349066158,0.11291791431569304,0.16447247813929408,0.08297398136450224,0.08671099695241201,0.16806139112183874,0.15339833717103754,0.1440046082211958,0.09622504486493763,0.10647942749999,0.22452150799592607,0.11716660671033247,0.22917462425705282,0.2174667076617786,0.2482229038620465,0.1034088979105975,0.10101525445522108,0.22679640296669987,0.21821789023599236,0.15626907697949846,0.13998684185526936,0.22928206118106553,0.12598815766974242,0.17342199390482402,0.12598815766974242,0.15167191839776337,0.12598815766974242,0.09838022268349254,0.10393492741038726,0.2400274332743652,0.1920061442949277,0.109971479845643,0.18198289441185014,0.08820935400416052,0.19357356739833093,0.09496714704969829,0.19036384827209385,0.05976143046671969,0.21128856368212914,0.14638501094227999,0.14888750009563956,0.24474103273811745,0.051434449987363975,0.2361125344403821,0.10383482633023301,0.08069700435584032,0.16139400871168064,0.17285432628057718,0.0657951694959769,0.17928429140015906,0.020437977982832194,0.3474041668898256,1.0,0.1200137166371826,0.10690449676496974,0.07597371763975863,0.07583595919888168,0.09188630773666187,0.06900655593423542
optic,0.23097828906119441,0.09622504486493763,0.09296222517045284,0.15931737313308109,0.24535664332172594,0.3345748025591029,0.1386750490563073,0.16169041669088866,0.15819299929208316,0.1664544875014984,0.06804138174397717,0.14638501094227999,0.17766726362967536,0.18592445034090568,0.12297746456210364,0.14433756729740643,0.12838814775327387,0.22894319838663632,0.1796224456627636,0.08300970751529205,0.08006407690254358,0.17779882030348063,0.09820927516479827,0.1742361244964389,0.17765058047422005,0.10455916682125153,0.10926834468453098,0.13201967239688991,0.17843445967710359,0.1555427542095638,0.10393492741038726,0.09200874124564723,0.24251094575618398,0.1740122992212915,0.14852213144650114,0.1796224456627636,0.16933350266692068,0.1535797663736217,0.036369648372665396,0.1684155777973626,0.11785113019775792,0.15191090506255,0.13608276348795434,0.14337801261772543,0.07776157913597391,0.12487810821089254,0.0,0.1638243957276635,0.07776157913597391,0.0850102284084451,0.12830005981991682,0.1111111111111111,0.1555427542095638,0.029695693545824933,0.13608276348795434,0.11433239009500588,0.08711806224821945,0.10257624248277727,0.11215443081840885,0.06454972243679029,0.10650160840378231,0.12297746456210364,0.07147416898918632,0.21148042285817176,0.07407407407407407,0.21252557102111275,0.13084683595481034,0.06537204504606134,0.0435813633640409,0.04667600280093366,0.07106690545187014,0.10758287072798381,0.044151078568834795,0.12507979573107608,0.1200137166371826,1.0,0.1539600717839002,0.10257624248277727,0.1310595165821308,0.15879768911344364,0.09938079899999065
space,0.1745743121887939,0.08571428571428572,0.11041048949477666,0.16556747087694312,0.27091848478246255,0.25498024506446443,0.16012815380508713,0.0980196058819607,0.09863939238321437,0.1482724951716517,0.11785113019775792,0.152127765851133,0.135400640077266,0.12421180068162375,0.1460593486680443,0.08333333333333333,0.14824986333222023,0.17303618253948003,0.12923246855119286,0.08626621856275073,0.11094003924504582,0.12792042981336627,0.06123724356957946,0.09053574604251853,0.10070176299560268,0.12418408411301327,0.12977713690461004,0.017149858514250885,0.18543452998910614,0.10776318121606494,0.09258200997725516,0.07171371656006362,0.11859989066577618,0.21371868349696446,0.08574929257125442,0.17230995806825714,0.07332355751067664,0.0870571500132014,0.07559289460184544,0.1750226025186606,0.08164965809277261,0.12278812270298409,0.17284832429004493,0.12191138306614735,0.06060915267313264,0.16222142113076254,0.0282842712474619,0.13620104492139978,0.12121830534626528,0.022086305214969307,0.18333333333333332,0.13471506281091267,0.10776318121606494,0.09258200997725516,0.0628539361054709,0.09901475429766743,0.05432144762551112,0.10660035817780521,0.15540573797716226,0.06708203932499368,0.15811388300841897,0.10954451150103321,0.09284766908852593,0.12362450755382011,0.13471506281091267,0.13251783128981584,0.09712858623572641,0.11322770341445958,0.022645540682891915,0.07276068751089988,0.07385489458759964,0.11180339887498948,0.11470786693528087,0.1485562705416415,0.10690449676496974,0.1539600717839002,1.0,0.10660035817780521,0.15322617553657475,0.08251369970070348,0.12909944487358058
transition,0.06978631577988531,0.24365796154926905,0.25010820169301234,0.15128187169778978,0.2972941950052816,0.25533653000491824,0.01706971854997297,0.07463517925331652,0.14019992744655632,0.10537267395476645,0.20100756305184242,0.07207499701564471,0.06560798513518475,0.058848988633649964,0.13623731522826651,0.08883363181483768,0.2686593050274309,0.16140004156875074,0.07653459686532837,0.160930171455096,0.11826247919781652,0.030303030303030304,0.04351941398892446,0.11581371547232744,0.08945703337056415,0.2647613569285981,0.17292861596651865,0.036563621206356534,0.21179343552183938,0.32548182195368053,0.21383430086192493,0.2293412361469315,0.0316069770620507,0.22782488210065402,0.10969086361906959,0.1224553549845254,0.1875916198442167,0.17013926184468015,0.0,0.1187293680217327,0.1523179489612356,0.018698939800169144,0.1005037815259212,0.20215684379026772,0.2584382953523688,0.0518785847899556,0.21105794120443452,0.10889310129609417,0.15075567228888181,0.09417632186960222,0.21320071635561044,0.10257624248277727,0.01914598952668709,0.0,0.083753151271601,0.12666009927622474,0.2123251450326003,0.09090909090909091,0.06212365249219366,0.11918282365569904,0.06741998624632421,0.11677484162422844,0.09897594780811197,0.1464268531643557,0.20515248496555455,0.07063224140220166,0.08283153665625821,0.09656090991705352,0.09656090991705352,0.07756315349925287,0.0,0.07150969419341942,0.14673479641335554,0.11877113736973437,0.07597371763975863,0.10257624248277727,0.10660035817780521,1.0,0.16333965194414124,0.04397994971335425,0.055048188256318034
realization,0.3436548977548009,0.2310553440630889,0.2114722130550724,0.20134341552172394,0.31201682222998384,0.30913694378190304,0.13631013668492178,0.13111973230622778,0.111956569275048,0.24191769887296344,0.16051447078102563,0.15827747734396239,0.23052135826937487,0.2702144944592592,0.12433397443204185,0.21281413268968716,0.2145377293875955,0.23015340694421144,0.14667997712037,0.1285106933869555,0.2006816699762014,0.08469463434140657,0.13900960937138318,0.09248297410297132,0.10001020564374756,0.13214064077187038,0.16571045299983225,0.14598929061844595,0.21422819563905046,0.06115607452367585,0.05254069374927338,0.14244246232238394,0.12619866434564442,0.223913138550096,0.10219250343291217,0.18334997140046252,0.22470176588194146,0.14821593499596356,0.06434894520877868,0.1625336000993481,0.17376201171422898,0.10452419135052177,0.133762058984188,0.18449397512691454,0.1203858530857692,0.17951965741648493,0.07223151185146152,0.14492753623188406,0.05159393703675823,0.1128066693274418,0.17025130615174974,0.18020683530042983,0.09173411178551379,0.10508138749854676,0.1203858530857692,0.05057217374241736,0.21579360624026642,0.036297700432031385,0.09921761202783169,0.11420804814403214,0.1749741181689038,0.1554174680400523,0.11065205854826884,0.22216524654704986,0.08191219786383175,0.1316077808820154,0.08268134335652641,0.1349401507921227,0.0771086575954987,0.10323001737691674,0.16765189692318172,0.03806934938134405,0.07811665668645071,0.11065205854826884,0.07583595919888168,0.1310595165821308,0.15322617553657475,0.16333965194414124,1.0,0.10536048862093504,0.0879173964527716
pair,0.19131338305769607,0.20628424925175867,0.19928951818080545,0.2805503974636931,0.3040867648449484,0.2709614979580583,0.09909574797525764,0.1444278629379538,0.08478230418508759,0.14018711827619212,0.07293249574894728,0.104605206563161,0.20313468644761024,0.12811469025908923,0.07532435771547094,0.12033247873019257,0.0764540293979072,0.13385489628205094,0.29620691948927036,0.06673260799501936,0.11442591353812462,0.175919798853417,0.1684303842133038,0.05602829520848645,0.22504286542699473,0.12808610280135097,0.16731862035256367,0.141509827535445,0.12295357329907121,0.09262436222557158,0.09549105211188455,0.07396705090823069,0.10703564115707008,0.1017387650221051,0.22995346974509812,0.13329311377017167,0.1966314351762551,0.23944691776627977,0.0,0.1312887496823668,0.12632278815997786,0.1266462785440895,0.14586499149789456,0.1397133229502432,0.10418927964135326,0.1505867583173073,0.08751899489873673,0.12292057005775756,0.12502713556962392,0.13668170670045438,0.08595177052156612,0.1786474002526241,0.16672385200602882,0.031830350703961514,0.09724332766526304,0.06127555276542501,0.037352196805657635,0.10994987428338561,0.10018048746260763,0.13837968120433275,0.19569842191603265,0.07532435771547094,0.03830602342540459,0.1416766040547675,0.07939884455672182,0.06834085335022719,0.0801443899700861,0.09342836717341034,0.07007127538005775,0.17510947764599097,0.07617550741785384,0.04612656040144425,0.07098727864204515,0.13407108198891604,0.09188630773666187,0.15879768911344364,0.08251369970070348,0.04397994971335425,0.10536048862093504,1.0,0.13315591032282686
tomography,0.1126872339638022,0.03688555567816588,0.05345224838248487,0.2442819266209837,0.24688535993934704,0.1695765871382976,0.10336227882434039,0.10846522890932808,0.08489527199560178,0.23927371020851113,0.03042903097250923,0.19639610121239315,0.25425669046549126,0.0890870806374748,0.04714045207910317,0.19364916731037085,0.038277950117547636,0.19546515720279123,0.14830079955201295,0.027842302319485226,0.08951435925492911,0.14679516868351475,0.07905694150420949,0.04675245822121844,0.23834326450959173,0.1402808428098354,0.0837707816583391,0.1328422328310143,0.06839855680567694,0.0,0.03984095364447979,0.030860669992418384,0.0956948752938691,0.08489527199560178,0.04428074427700476,0.09268799972000809,0.03786412228313766,0.03746343246326776,0.048795003647426664,0.0821648030017761,0.0,0.022645540682891915,0.06085806194501846,0.0699497416782669,0.026082026547865053,0.3979112128771107,0.0,0.0879173964527716,0.026082026547865053,0.05702659485122011,0.02151657414559676,0.09938079899999065,0.06956083436402524,0.0,0.08114408259335794,0.025565499628245683,0.0,0.055048188256318034,0.10031397251510384,0.11547005383792514,0.08164965809277261,0.09428090415820634,0.0,0.14186538042638172,0.0,0.11405318970244022,0.02507849312877596,0.05847053462046861,0.029235267310234306,0.03131121455425748,0.0,0.028867513459481284,0.08885233166386385,0.11986582537134603,0.06900655593423542,0.09938079899999065,0.12909944487358058,0.055048188256318034,0.0879173964527716,0.13315591032282686,1.0
