,gate,error,spin,ion,state,code,entanglement,photon,fidelity,measurement,noise,field,interaction,trap,quantum computer,scheme,phase,control,circuit,information,laser,algorithm,protocol,transition,fault,mode,dynamic,frequency,quantum computing,number,detection,atom,pulse,hardware,simulation,array,quantum system,architecture,platform,scale,computation,rate,parameter,network,decoherence,quantum processor,quantum simulation,couple,crystal,order,device,experiment,trapped ion,body,level,surface,source,sequence,cavity,crosstalk,coherence,range,ground,electron,term,oscillator,optimization,quantum state,process,hamiltonian,technology,quantum error correction,datum,motion
range,0.19057224504128523,0.1553032130929206,0.11885396244072756,0.24411146462339267,0.29682909759400977,0.07902607796935995,0.2003747530959027,0.17177950029416048,0.19525441139613994,0.1215272283395109,0.15441828729643658,0.14654924307403033,0.17410457587481892,0.1135426378344198,0.17438756835336233,0.14084056792618557,0.20485900789263356,0.17169192470840527,0.12803687993289598,0.21418735526204433,0.1215272283395109,0.0710220824228435,0.11381055994035197,0.14405274448481928,0.03585749859822395,0.11243098701778528,0.14405274448481928,0.1879067676847756,0.183117562589619,0.14649405007169522,0.03696106354772864,0.1434299943928958,0.0710220824228435,0.12196528714750723,0.15932167156129495,0.07316393139022627,0.1260820036102558,0.1290490449322206,0.09344137248916343,0.13421911977483972,0.08930390978595032,0.0938531668711012,0.2583180951504403,0.14937635992171197,0.13811591494556977,0.11570643085877509,0.11976753439510211,0.15398682993655985,0.08419653359482288,0.11907187971460044,0.13335185571076982,0.1372699438975795,0.2873892413584747,0.1262948003922343,0.15947054053870188,0.13360627800656924,0.08002304995805999,0.07810176455845598,0.09856283612727637,0.024196695924791362,0.08334490981923114,1.0,0.1307326888198017,0.049281418063638185,0.11116714294074971,0.18294793072126084,0.11144179967299829,0.10358693620917733,0.14883984964325053,0.07902607796935995,0.10265788662437324,0.09439004018637939,0.09678678369916545,0.07810176455845598
ground,0.18996941781613425,0.16586994702181085,0.18053790157954405,0.3019393509920575,0.3815140442269594,0.022507456830317185,0.12085164793162481,0.06523280730534423,0.17795362132005163,0.1246040306825372,0.117279865902278,0.24401123153445128,0.15584426446024427,0.1437250467820612,0.12416852662165208,0.18962448894726291,0.14586499149789456,0.11177065836019455,0.11669199319831564,0.16695505315515088,0.27689784596119377,0.10113917425784187,0.04862166383263152,0.19693312452355022,0.02042518425514167,0.14409686565151983,0.08205546855147926,0.12232644703665152,0.0973537687317082,0.12516913122648196,0.04210759605332595,0.06127555276542501,0.10113917425784187,0.05954913341754137,0.13612945512202276,0.12502713556962392,0.035909478570327065,0.0735090461893295,0.07603738308405919,0.09174483527748864,0.06782584334807007,0.12474171473634474,0.1384879171858429,0.07293249574894728,0.13767902008851549,0.16947980485980962,0.1559362351170901,0.11695217633781757,0.19184045508446732,0.033912921674035035,0.07596001757335209,0.1251069486231209,0.2436508984878414,0.04796011377111683,0.09909574797525764,0.10872134550890704,0.05469937181171046,0.04448840533001291,0.0,0.027565892320998563,0.17091003954004222,0.1307326888198017,1.0,0.056143461404434596,0.108553953037791,0.029774566708770683,0.15235101483570768,0.059005294323649496,0.11869522585912262,0.1350447409819031,0.038984058779272523,0.043013239361934026,0.055131784641997125,0.15570941865504517
electron,0.10741723110591493,0.16048564016188313,0.23819653367016547,0.14676794153523576,0.18303952614788807,0.059391387091649865,0.035432933563515595,0.02151657414559676,0.1467418177209373,0.12786587901527788,0.1353937324099872,0.15249857033260467,0.09346202568200739,0.09481335399809572,0.1310595165821308,0.019245008972987525,0.019245008972987525,0.1659003790827993,0.13471506281091267,0.11860999914758141,0.03653310829007939,0.05337605126836238,0.0,0.12991396049232617,0.026948402781814772,0.04224828336829853,0.08660930699488413,0.10087125544480041,0.05504818825631803,0.14679516868351475,0.1111111111111111,0.10779361112725909,0.08006407690254358,0.10475656017578482,0.1796053020267749,0.109971479845643,0.023688968483956713,0.09698572899377439,0.08025723539051281,0.10087125544480041,0.06711560552140243,0.07053456158585983,0.06851887098275317,0.032075014954979206,0.10379985922153641,0.049690399499995326,0.1543033499620919,0.1543033499620919,0.06327719971683327,0.08948747402853657,0.12527433800047147,0.08253126141202305,0.20091625822630407,0.0,0.0435813633640409,0.08606629658238706,0.09622504486493763,0.02934836354418746,0.07407407407407407,0.036369648372665396,0.12527433800047147,0.049281418063638185,0.056143461404434596,1.0,0.09548198320525772,0.0,0.1340050420345616,0.0778498944161523,0.11185934253567072,0.0,0.10286889997472794,0.02837521769195829,0.036369648372665396,0.05869672708837492
term,0.27692307692307694,0.2632853709581409,0.08955244237056603,0.2972905111596483,0.19907369070266662,0.13397282541141672,0.13701987408069663,0.11094003924504582,0.1796936371161644,0.1765928401295794,0.14959151840135315,0.12012714393341946,0.12047318414773371,0.14665806660010133,0.25340490686398015,0.12403473458920847,0.08682431421244592,0.0950429832559784,0.17364862842489184,0.17473039117588285,0.12950141609502488,0.22360679774997896,0.19294292047210204,0.04186499375426671,0.22578837914485933,0.05445832342080846,0.20932496877133355,0.07801423889801692,0.16556747087694312,0.14191497503737982,0.03580574370197165,0.10421002114378122,0.08600261451922267,0.21942686286812776,0.2572360564754364,0.0708769911938334,0.13740858372430334,0.12501526158359877,0.11638363502517113,0.18203322409537281,0.18744368523675353,0.1666858006620993,0.11776171839153225,0.041344911529736156,0.06689936080056726,0.17614096918559585,0.16574838603294897,0.08287419301647449,0.0,0.2595374103278126,0.20992331125953947,0.1728729518208802,0.23955873638541952,0.1019559237857732,0.07022084070579053,0.07396002616336389,0.1395390764128595,0.03783023939287672,0.0,0.04688072309384954,0.0645917880798583,0.11116714294074971,0.108553953037791,0.09548198320525772,1.0,0.05063696835418333,0.21591675854376524,0.10034904120085089,0.11534996014569449,0.1913897505877382,0.18232322463624387,0.146303391191891,0.04688072309384954,0.05674535908931508
oscillator,0.15191090506255,0.09284766908852594,0.021053798026662976,0.10007415648034323,0.15774097238779428,0.0629940788348712,0.05637345210021216,0.04564354645876384,0.10895024111382082,0.07749842582921286,0.12309149097933272,0.08986064433619868,0.23791547571544325,0.040225899335456484,0.017376201171422898,0.08164965809277261,0.18371173070873836,0.09775773587572188,0.22453655975512465,0.10783277320343841,0.03874921291460643,0.0,0.11340230290662862,0.06889728182619381,0.14291548761875736,0.1568387502318773,0.09186304243492507,0.12838814775327387,0.11677484162422844,0.05838742081211422,0.08838834764831845,0.0,0.05661385170722978,0.027777777777777776,0.08466675133346034,0.0,0.10050378152592121,0.025717224993681984,0.1276884796138123,0.021398024625545645,0.14237369936287486,0.024937733402690822,0.14535047493345277,0.06804138174397717,0.027524094128159017,0.0,0.0545544725589981,0.24549512651549144,0.033557802760701215,0.11864474946906238,0.0,0.10942202738310212,0.19179348566730356,0.033557802760701215,0.11556254088025605,0.03042903097250923,0.10206207261596577,0.0,0.11785113019775792,0.0,0.07972410051791008,0.18294793072126084,0.029774566708770683,0.0,0.05063696835418333,1.0,0.07106690545187015,0.055048188256318034,0.07118684968143743,0.0629940788348712,0.1091089451179962,0.0601929265428846,0.11572751247156893,0.12451456127293807
optimization,0.18352924476220045,0.21114868865730557,0.07181895714065413,0.20861751142508353,0.17591332347662805,0.08058229640253803,0.0480754414848157,0.05838742081211422,0.07963978098028483,0.11565903932254226,0.15745916432444337,0.030653365991446857,0.10144749970923667,0.06860952443494396,0.22227711223719354,0.13926212476455826,0.08703882797784893,0.06669446181762068,0.2088931871468374,0.061306731982893714,0.06609087961288129,0.38624363966821407,0.058025885318565944,0.019585266453731865,0.07312724241271307,0.09553752543358543,0.019585266453731865,0.054744890145135894,0.06639061303092922,0.09958591954639383,0.050251890762960605,0.024375747470904357,0.09656090991705352,0.21320071635561041,0.1805101203579608,0.04973647313019938,0.021427478217774167,0.15352206215727945,0.054446550648047085,0.16423467043540768,0.06070834938872647,0.042533941005911347,0.2272513861085624,0.08703882797784893,0.04694525268130202,0.1797866299901979,0.11631052629980886,0.023262105259961773,0.0,0.06070834938872647,0.06798894136490048,0.13064158588969932,0.14538847479683062,0.05723638070321425,0.05913123959890826,0.0,0.08703882797784893,0.13273296830047474,0.0,0.0657951694959769,0.0,0.11144179967299829,0.15235101483570768,0.1340050420345616,0.21591675854376524,0.07106690545187015,1.0,0.07041787902195303,0.020236116462908824,0.1074430618700507,0.06978631577988531,0.12833175058483634,0.09869275424396534,0.026546593660094948
quantum state,0.1254363015010636,0.17377726288294684,0.11126144997909508,0.2056656375394941,0.3126007707745667,0.0832250378576479,0.2358474866941965,0.12060453783110543,0.21591048180257455,0.2431704322730441,0.09486348995453653,0.09497598079205959,0.15716179075530215,0.03985853182916232,0.19513179222588486,0.12135597524338357,0.12135597524338357,0.14206859694715124,0.12135597524338357,0.16620796638610427,0.11518599423459984,0.130892578601184,0.16480441082434807,0.10619477512887363,0.0755254912049361,0.044401829393057264,0.16687750377394428,0.05654027941921756,0.1157083823759805,0.154277843167974,0.13623731522826651,0.09440686400617013,0.07479575920067658,0.09174698042719671,0.08389352279619343,0.13483997249264842,0.19917183909278766,0.10192943828752511,0.18275450606254834,0.11308055883843512,0.07837414205275961,0.032946649032892676,0.09601536368738331,0.22473328748774737,0.09090909090909091,0.05222329678670935,0.0900937462695559,0.07207499701564471,0.022167554926073633,0.10972379887386345,0.08777334587751072,0.18793271211851736,0.2604278029986126,0.15517288448251543,0.09160572248286888,0.06030226891555272,0.050564989684743156,0.041125806057633246,0.10379985922153641,0.050964719143762556,0.122882684228515,0.10358693620917733,0.059005294323649496,0.0778498944161523,0.10034904120085089,0.055048188256318034,0.07041787902195303,1.0,0.09404897046331152,0.0832250378576479,0.10811249552346708,0.09940534656094302,0.20385887657505022,0.020562903028816623
process,0.24511866530960078,0.22913047950612697,0.1678603981989089,0.30395579453281457,0.29022860392547367,0.07174960033341753,0.20332778867453016,0.18195633571851275,0.22159498391216928,0.1986072764418793,0.16356658202098237,0.1842306100023769,0.16936453206642932,0.17181330295762645,0.13853918633234386,0.11624763874381927,0.13949716649258312,0.22269008796744563,0.15112193036696506,0.6345721011192982,0.2206747516020881,0.0644825880219161,0.11624763874381927,0.13078881186189037,0.06511170133930119,0.19139754063396272,0.15694657423426844,0.13404670069986047,0.12192155209340498,0.22167554926073632,0.16778901380350608,0.162779253348253,0.11284452903835318,0.1740122992212915,0.132597504604195,0.1328544442786506,0.12878185658223207,0.1464582583879156,0.2423930827818598,0.17060489179982238,0.17567567567567569,0.1846248226298437,0.09657239582865691,0.19374606457303215,0.1410734556949673,0.07503752814845802,0.10873970905021,0.13980819735027,0.11466596451673743,0.10810810810810811,0.12107322793720048,0.16201971583530764,0.3155400221208967,0.11466596451673743,0.22376170375937898,0.19062092313367998,0.1598405032727515,0.08863799356486772,0.022371868507134143,0.17574991006549873,0.21187814889010084,0.14883984964325053,0.11869522585912262,0.11185934253567072,0.11534996014569449,0.07118684968143743,0.020236116462908824,0.09404897046331152,1.0,0.07174960033341753,0.15534244150030002,0.10283867552865913,0.13181243254912403,0.17727598712973544
hamiltonian,0.15311180047019055,0.12867477449632603,0.2705579809836729,0.2185414158254073,0.2293095519250605,0.047619047619047616,0.14204774743178403,0.0,0.11765520133375292,0.0732291291939578,0.04652421051992354,0.16302782918784448,0.2697707921985813,0.10642772590553623,0.1182165609358651,0.13887301496588272,0.12344267996967354,0.11823664359309582,0.07715167498104596,0.10868521945856298,0.0732291291939578,0.10699012312772822,0.051434449987363975,0.12152338248029255,0.021606790785072147,0.1524329372026731,0.27776773138352584,0.11322770341445958,0.029424494316824982,0.11769797726729993,0.0222717701593687,0.10803395392536073,0.06419407387663693,0.0419960525565808,0.22400716834408235,0.0881733428354811,0.17094086468945693,0.038880789567986955,0.14478512671975205,0.06470154480826261,0.10762440050012628,0.01885115452718528,0.16481194697959012,0.025717224993681984,0.0832250378576479,0.05976143046671969,0.1649572197684645,0.12371791482634838,0.0507346289431841,0.14349920066683505,0.020088585092257694,0.08271527783091086,0.2496916484269111,0.1522038868295523,0.017471413945365305,0.0,0.01928791874526149,0.047062080533501166,0.059391387091649865,0.05832118435198043,0.04017717018451539,0.07902607796935995,0.1350447409819031,0.0,0.1913897505877382,0.0629940788348712,0.1074430618700507,0.0832250378576479,0.07174960033341753,1.0,0.020619652471058063,0.045501575519329006,0.029160592175990215,0.09412416106700233
technology,0.19061064393789132,0.08104408984731078,0.17917830008649066,0.21837971294287067,0.2621360244327386,0.10309826235529032,0.14762034939153687,0.17928429140015903,0.13246011121512363,0.2029385157727364,0.12087344460380704,0.1294207214671282,0.16873159278662864,0.158004195944917,0.25025866535630953,0.10690449676496974,0.08017837257372731,0.12799492126228448,0.16035674514745463,0.17648280200062938,0.08878560065057217,0.11118739749916517,0.059391387091649865,0.10524233638174614,0.05613608914238398,0.04400359866366432,0.12027695586485274,0.09805806756909201,0.20385887657505022,0.24208241593287214,0.09643959372630743,0.09356014857063996,0.01853123291652753,0.20003306604965967,0.15242534875526564,0.05727026612409094,0.148039131365948,0.20203050891044216,0.19504737440137349,0.23814102123922345,0.10873970905021,0.11427905097845935,0.09515422195433268,0.11135885079684349,0.0900937462695559,0.08625819491779428,0.14285714285714285,0.125,0.02196873875818734,0.15534244150030002,0.24356115022372735,0.18624718289490716,0.3069203118910575,0.15378117130731137,0.15130688316720062,0.05976143046671969,0.11692679333668567,0.04075695729696112,0.07715167498104596,0.050507627227610534,0.15657502514382474,0.10265788662437324,0.038984058779272523,0.10286889997472794,0.18232322463624387,0.1091089451179962,0.06978631577988531,0.10811249552346708,0.15534244150030002,0.020619652471058063,1.0,0.059108280467932546,0.1767766952966369,0.02037847864848056
quantum error correction,0.26517489653530246,0.3912141047586589,0.07603738308405919,0.21685522859504783,0.22787737832980054,0.546018906231948,0.13573132244947578,0.09890707100936805,0.23608921896697613,0.321875136665763,0.2074586380880473,0.025963080785400414,0.01432082875315512,0.05811155049169446,0.2635729489778726,0.16218615177038684,0.08846517369293828,0.1271014030346265,0.2359071298478354,0.20770464628320331,0.055978284637524,0.14312564351916787,0.1965892748731962,0.06635406438349603,0.39227406603228365,0.04855157162632396,0.08294258047937003,0.06182446677351863,0.15463842820677168,0.126522350350995,0.2553769592276246,0.0825840139015334,0.0,0.12038585308576921,0.10702313041643274,0.10531568296778367,0.09074425108007847,0.14860752335342742,0.15371886547533642,0.23184175040069485,0.18853757180254174,0.16211611672425452,0.017498140921285422,0.0,0.09940534656094302,0.26648544566940835,0.059108280467932546,0.07881104062391006,0.024239308278185982,0.0685591170191061,0.11517184622813063,0.12645949548373583,0.223195816420732,0.024239308278185982,0.13355611265883557,0.1538554437923503,0.0921512225968107,0.04496937504132879,0.05675043538391658,0.1393195531438382,0.09597653852344219,0.09439004018637939,0.043013239361934026,0.02837521769195829,0.146303391191891,0.0601929265428846,0.12833175058483634,0.09940534656094302,0.10283867552865913,0.045501575519329006,0.059108280467932546,1.0,0.08359173188630292,0.04496937504132879
datum,0.10548162696116146,0.17192047651837586,0.058476088168908785,0.1853013310745706,0.1909750744232984,0.11664236870396086,0.03479445003196105,0.1267731382092775,0.08645856265563524,0.1973114009168982,0.15194743527951726,0.04991687442297913,0.055066732366076426,0.0558629192042894,0.17695959932414138,0.07559289460184544,0.056694670951384085,0.07240486142559965,0.11338934190276817,0.09983374884595826,0.03587480016670876,0.07862136275414387,0.06299407883487121,0.04252432555625623,0.07938841860374447,0.08297398136450224,0.08504865111251246,0.05943216388127455,0.14414999403128942,0.16216874328520062,0.13638618139749525,0.0,0.052414241836095915,0.1543033499620919,0.1371758152921836,0.05399492471560388,0.11631052629980886,0.19047619047619047,0.03940552031195503,0.09905360646879091,0.08787495503274936,0.09235141930792204,0.08971226080325131,0.314970394174356,0.050964719143762556,0.09759000729485333,0.050507627227610534,0.07576144084141581,0.031068488300060003,0.04393747751637468,0.024603391565256146,0.10130511230913847,0.17756626403622838,0.09320546490018,0.06419407387663693,0.0,0.0236227795630767,0.0576390417704235,0.036369648372665396,0.14285714285714285,0.0,0.09678678369916545,0.055131784641997125,0.036369648372665396,0.04688072309384954,0.11572751247156893,0.09869275424396534,0.20385887657505022,0.13181243254912403,0.029160592175990215,0.1767766952966369,0.08359173188630292,1.0,0.0576390417704235
motion,0.24589655605369864,0.16185241494481836,0.2202063716511951,0.2907494260745501,0.23569257565959412,0.023531040266750583,0.2105794696709672,0.051149575460285514,0.22093023255813954,0.043423571211604964,0.09196009797434057,0.1879745062477851,0.29623941078750765,0.18031356747229446,0.09087078274890145,0.1372487132993442,0.15249857033260467,0.21910070868482281,0.06099942813304187,0.16112100535524437,0.26054142726962976,0.06344324016567203,0.10166571355506979,0.12010200747281086,0.04270814217589821,0.334777854440882,0.10294457783383788,0.20782052057187259,0.07270084086278815,0.10178117720790342,0.04402254531628119,0.0,0.21147746721890678,0.041504853757646024,0.14232028585532522,0.06535653014254486,0.0,0.09606506961737249,0.07949537509361167,0.07993096945072023,0.1595483884167619,0.09315332801332622,0.0723930024686082,0.0,0.08225161211526649,0.019687480773953943,0.08151391459392224,0.22416326513328616,0.2507061052819501,0.07091039485189417,0.019853622797734376,0.08174781439921426,0.2626918989515902,0.07521183158458503,0.06906825157099707,0.09093257859606313,0.1143739277494535,0.06976744186046512,0.05869672708837492,0.08645856265563524,0.13897535958414065,0.07810176455845598,0.15570941865504517,0.05869672708837492,0.05674535908931508,0.12451456127293807,0.026546593660094948,0.020562903028816623,0.17727598712973544,0.09412416106700233,0.02037847864848056,0.04496937504132879,0.0576390417704235,1.0
