,gate,quantum dot,electron,noise,silicon,hole,field,fidelity,charge,couple,state,control,photon,center,interaction,valley,defect,device,readout,measurement,coherence,relaxation,frequency,semiconductor,orbit,entanglement,temperature,exchange,donor,array,error,diamond,energy,material,phase,information,resonator,resonance,technology,property,scale,cavity,split,transition,platform,vacancy,dot,ion,protocol,level,pulse,decoherence,molecule,triplet,quantum computing,structure,interface,dynamic,microwave,metal,phonon,mode,order,density,surface,singlet,parameter,range,scheme,quantum computer,experiment,architecture,manipulation,environment,transport,factor,candidate,heterostructure,potential,pair,circuit,source,process,chip,symmetry,band,strain,excitation,nanowire,atom,challenge,crystal,transfer,regime,signal,number,simulation,memory,ground,quantum processor,mechanism,network,power,fluctuation,rate,polarization
state,0.4237770720471899,0.43263748124556217,0.45892582896942014,0.3188590958317677,0.3542804633726741,0.2355613455783228,0.43752459048510683,0.38017043058904804,0.3155999957179393,0.3947449826818392,1.0,0.40306145837448676,0.3405046265338079,0.28901633197466053,0.3597038951381954,0.20041549236058148,0.2966582402960068,0.3201685842815681,0.30081606250303294,0.3435343627367864,0.35672288119100226,0.22766317756448387,0.27443021509848686,0.3553519451916305,0.23667988178661617,0.32681089676527647,0.32132721935074715,0.19920013657664046,0.1056228508068972,0.23270676533253493,0.2193817272381392,0.2951402877388248,0.33042402402159543,0.29839505185845466,0.22539329856371762,0.4318800483647613,0.16772892513626184,0.23954233022320556,0.3015430142742511,0.30937660486788626,0.28462241581082404,0.17169335929402874,0.24455376287849434,0.3163550243140998,0.39570209588677624,0.29552269788807073,0.23418779832639566,0.2142220429979365,0.29854071701326607,0.32192775232707116,0.20694277456088916,0.28874529503687324,0.22446095413878325,0.26924782942837056,0.2902147462319606,0.2962248288825153,0.19971777024544674,0.2667614139177839,0.2193817272381392,0.21976226824788314,0.25332019855244947,0.18492283174637375,0.2449448935977135,0.2193817272381392,0.16087993330796874,0.231701630078744,0.21924474206884248,0.27405647569736014,0.25082437218307113,0.2299780384644538,0.22642249706041923,0.24277516645278055,0.1973121936584923,0.19861888343601242,0.1592948706791365,0.17688248415649532,0.3045071952192891,0.1659349813105367,0.27587080355359656,0.19405146605862295,0.17122484420960532,0.22410015364872052,0.292709799725765,0.1329654059987192,0.16958233968972278,0.2692763329681656,0.11528374939738022,0.24890247196580503,0.14016630770406904,0.1857377184774664,0.24403955698972002,0.1846741749982211,0.20402086219979443,0.21640692207705609,0.19744355451432527,0.28852907033000164,0.17316945284727359,0.19044068345475118,0.3973962450386697,0.1809806914982567,0.24403431463325426,0.171025484695971,0.16187405152200812,0.13576498470862092,0.2693747044290922,0.20744974325501694
control,0.4832701167069038,0.3931577389118147,0.4359829612338145,0.29271211069382735,0.39752041283801304,0.2395495068763986,0.37438019165286185,0.420264430819532,0.24316170786838706,0.32188824364895013,0.40306145837448676,1.0,0.20776171534013885,0.2356735704483101,0.29681196200775656,0.13556500854729625,0.18633225879883963,0.34474148980948305,0.2210286009044358,0.21577534377570087,0.34963069345400893,0.19066156880763427,0.371260065948674,0.32706243905002236,0.2391480611020712,0.1520527897281464,0.2322392253422361,0.15639802961619603,0.060311042068856666,0.2638083301117459,0.22965760608731264,0.21389864603655076,0.189751484523952,0.22842197292586422,0.1341193796387018,0.3054587785113827,0.12450599503432087,0.2604072481720555,0.2690034743238686,0.18587198903337684,0.3688956514719034,0.11297660412744213,0.1260350544358072,0.18186457702723988,0.26883126309812977,0.23114821352253623,0.23114821352253623,0.08351611745935254,0.21751699417903128,0.185630032974337,0.2515773027133138,0.12584309353681103,0.11824535548449393,0.19798907377947786,0.3067018700693098,0.1305684430248791,0.21287390561940497,0.14972905222558555,0.19138133840609386,0.21111018580003005,0.15911145683514602,0.18067900652188357,0.21350736227542638,0.11482880304365632,0.1469808678958801,0.20920332124179697,0.1721356533813697,0.23384512888618714,0.18117539075147285,0.2584897425378489,0.209939233461658,0.23459704442429405,0.2238782433444278,0.15802089253104812,0.13643694863595454,0.16665092185848204,0.17321861398976823,0.09474949371335484,0.23325559442285207,0.17813891764662046,0.21509405538319473,0.14857812813538623,0.23151761926641304,0.28766662680443655,0.1452482234435317,0.1099368207450612,0.12254033228081551,0.13264929119869676,0.09481126672461973,0.16231321545547459,0.253248931087668,0.15775266631211035,0.12814634125059973,0.15191737941229028,0.17453978062635764,0.20387958048572502,0.1933661233091831,0.16642306117714575,0.15549239511107482,0.251708298453882,0.13138196144397207,0.11307558859212638,0.22271394261341526,0.09474949371335484,0.1933661233091831,0.08018463724323516
photon,0.18590618543326826,0.24003250849673718,0.18785449810279778,0.13386692639446418,0.2190153747037979,0.12244260519481054,0.14419824297011058,0.2005732039458775,0.12248764569852069,0.2708799136447279,0.3405046265338079,0.20776171534013885,1.0,0.249062230284157,0.19246989217780852,0.028046877460778087,0.23611906401089372,0.21762702224872774,0.12390903596998133,0.16405749343901987,0.16402648947135398,0.06903003953400803,0.19970479688706785,0.18562304838862073,0.12168679245428103,0.30828853895547786,0.12011921742488675,0.11324948425594497,0.0698749919138808,0.061954517984990666,0.08869201403169857,0.23749231894246423,0.10305080798590893,0.21205486042986696,0.11869889261316631,0.2641026449525397,0.2912736225634433,0.15085093654628073,0.2862195279934687,0.2039271108787012,0.17260144416741308,0.44622308798154725,0.1368949942788826,0.1950964197477297,0.24241126288926138,0.2536013501203752,0.060864324028890054,0.13438869548337104,0.14121261611432778,0.057607152948192644,0.14573585026717809,0.07504356471402417,0.07903636179762516,0.15531317068338024,0.1759927593039942,0.14181900694934993,0.33030914888086915,0.092931776977486,0.2549895403411334,0.047036043419179864,0.19202384316064214,0.17444213207965614,0.1091315027367776,0.05543250876981161,0.06651901052377393,0.07903636179762516,0.0997162126164355,0.1787369649928835,0.15971082665869638,0.05505152481347819,0.1667307815629281,0.21517402008629546,0.0926357874277677,0.07226817892536018,0.0658636348313543,0.091941876627844,0.18814417367671946,0.05488729658746616,0.18338025680010048,0.10862508931871369,0.16198197978825213,0.19252412323510645,0.20709011860202411,0.12094982593503394,0.08414063238233425,0.19595428062687278,0.17746552773600113,0.19210553805613156,0.0588461581986805,0.08814955014154958,0.1737286643369373,0.12094982593503394,0.07732677904963985,0.23158946856941925,0.10643041683803829,0.10935657966662839,0.023336412646497835,0.18076307508022058,0.14222362690695559,0.047036043419179864,0.08879274321127321,0.24563772551523771,0.0981640711127233,0.04116547244059962,0.17502309484873377,0.1306407432337535
center,0.14248773518361038,0.04073073061012618,0.18493561969494318,0.131786905501034,0.16306814071423417,0.0,0.2044190798536498,0.12255933265480039,0.07979852367712961,0.2035600705225408,0.28901633197466053,0.2356735704483101,0.249062230284157,1.0,0.21400015046890872,0.0,0.36332560397733393,0.10008009612817946,0.07534289855918308,0.13029246839689126,0.23788041338002103,0.12335134242111895,0.16012815380508713,0.10675210253672476,0.05854285441882235,0.1491987733615888,0.20033416898825335,0.035414412348741424,0.05462677805469223,0.043053084890961754,0.046225016352102424,0.710375900700869,0.18798015443535113,0.18567356211855693,0.11248031766646188,0.3028223935679619,0.04337361989746802,0.24459979523511427,0.2569099983510709,0.24657867114614546,0.08567373142345786,0.12403473458920847,0.10702158618476117,0.2236992545650731,0.2220544107889872,0.6661540217395564,0.021147746721890678,0.19611613513818402,0.12455047375590554,0.15012014419226918,0.1139331787969125,0.08939803125353483,0.06865437954763622,0.11208048331201152,0.04367853486341326,0.14782809899727065,0.11476828720122215,0.12915925467288528,0.10400628679223045,0.14708710135363803,0.2401922307076307,0.09091675835657295,0.09479631196434646,0.1617875572323585,0.1386750490563073,0.04119262772858173,0.08315307499260635,0.14708710135363803,0.1664780229540729,0.05738414360061107,0.17379542427327527,0.035414412348741424,0.09656090991705352,0.15066058828554763,0.08238525545716346,0.09583759703655204,0.1852207942971738,0.014303239192265577,0.1408476364024684,0.127381166341267,0.05195243334661311,0.12985284527871854,0.20558557070186492,0.05603318146805258,0.10232343558582006,0.08936251120792892,0.1345345587992625,0.14303239192265577,0.0,0.0765704864789611,0.11066600003051089,0.14008295367013143,0.09672388203287414,0.08449079617742182,0.0970725343394151,0.04559607525875532,0.07297563831157798,0.23552785988299788,0.18531232916527532,0.04902903378454601,0.013222147133698627,0.13655774839978377,0.14617633655117152,0.08581943515359346,0.12162606385262997,0.13617619485048055
interaction,0.35676104220041965,0.32375134923023613,0.3291230827180274,0.24801537836790835,0.2540472964085878,0.2736988869384644,0.4348838611888281,0.2507061052819501,0.2552995963078325,0.39732655444172404,0.3597038951381954,0.29681196200775656,0.19246989217780852,0.21400015046890872,1.0,0.0914991421995628,0.13042226335027557,0.26450187203510966,0.1122879059837013,0.14159136794714974,0.29987077320098243,0.17873108119926945,0.2227384185558818,0.3109057092342517,0.4207380333972068,0.22349991964409627,0.17416564062442189,0.32019963439159266,0.17730043730392656,0.11977376638261471,0.12056070554260304,0.18714650997283547,0.24280339448222923,0.19677874781299154,0.14081420869666894,0.36378630304222814,0.15083186924714037,0.21872478497294676,0.16715322113422815,0.2602002000021004,0.22046865177563058,0.1617491598051576,0.1984895080736548,0.16265489280540685,0.25029761071732143,0.17649921824195608,0.21326988870903024,0.11691331533779546,0.16537483850121312,0.2088172673961392,0.14967665407535605,0.24870549781844856,0.15279729455685467,0.19054940899755457,0.24302753885882974,0.2467548363457995,0.13569637978391558,0.25451925356305627,0.19289712886816485,0.15344872638085655,0.13921151159742612,0.15356500689385347,0.25713043718259376,0.22504665034619234,0.12538313376430715,0.18144678728626493,0.2168737662045119,0.23187807541996097,0.13232633871576988,0.13569637978391558,0.16353649759766664,0.18883568182068286,0.18468494018674872,0.21830106839423927,0.16234712546665808,0.20829717376813287,0.17428744230912102,0.14921864779270924,0.24489899998946188,0.1771873269655855,0.10839882839566126,0.12315370553522795,0.2287757839350649,0.07794221022519697,0.19316485575463258,0.18645501073656923,0.1637454900121405,0.12932282808701467,0.12798508507643477,0.13846250805639057,0.1889220857061563,0.16562719672854356,0.16817876813539787,0.17629017017826012,0.07715885154726594,0.14270441688016786,0.15226377639761288,0.10920649448492678,0.14606945763083234,0.17049858486761837,0.16552817635381303,0.09497598079205959,0.07116599948854885,0.08953118867562554,0.12688648033134406,0.12628081348257383
valley,0.19928551054884727,0.34498418008227894,0.2563384514843641,0.15320646925708528,0.2974820586543648,0.016169041669088866,0.17366269075057592,0.10959932487023819,0.2062311154866044,0.21961600768634262,0.20041549236058148,0.13556500854729625,0.028046877460778087,0.0,0.0914991421995628,1.0,0.017817416127494958,0.1927171961592251,0.06545075915650879,0.12379689211803457,0.04520423357472069,0.18752289237539815,0.08520128672302583,0.11157311356586717,0.2224970797449924,0.03489492817268092,0.05075913250845873,0.07178425360775541,0.0,0.081813448945636,0.07027283689263066,0.0,0.20412414523193148,0.1478542704000105,0.08549819600709618,0.07323922906700686,0.0,0.10624254305194611,0.02519763153394848,0.11633501014942219,0.07814646651645635,0.04714045207910317,0.4338609156373123,0.10820574234403928,0.06984302957695782,0.0,0.17682236812915111,0.021295885499998,0.051639777949432225,0.10650160840378231,0.0,0.050964719143762556,0.0,0.056796183424706485,0.09296222517045284,0.08989331499509895,0.15702717677706413,0.09817613873476319,0.03513641844631533,0.11180339887498948,0.04057204129667897,0.09872481295984872,0.10087879693899394,0.05270462766947299,0.0,0.08349657214468659,0.17381666981799165,0.08944271909999159,0.036155076303109365,0.01744746408634046,0.10879222762803661,0.05383819020581655,0.07339758434175737,0.019086611143795607,0.16699314428937317,0.1092716729416306,0.049690399499995326,0.2609312292213769,0.030588764516074902,0.04303314829119352,0.019744962591969745,0.05383819020581655,0.06250763079179938,0.06388765649999399,0.044444444444444446,0.21348158690451338,0.025565499628245683,0.06523280730534423,0.0,0.09312403943594376,0.12235505806429961,0.06388765649999399,0.04901430813958718,0.1651445647689541,0.0632455532033676,0.10397504898200727,0.05547001962252291,0.0,0.1314684396244359,0.09316949906249124,0.20100756305184242,0.025949964805384102,0.022222222222222223,0.17395415281425125,0.09245003270420486,0.0
defect,0.10420687769563658,0.04964663868173117,0.1723783214742669,0.1417366773784602,0.1908130186623125,0.05185629788417315,0.19053883681581435,0.09666245053602429,0.13617285470172055,0.1680806981072877,0.2966582402960068,0.18633225879883963,0.23611906401089372,0.36332560397733393,0.13042226335027557,0.017817416127494958,1.0,0.15451751155018442,0.11807404543988678,0.07940666671767442,0.1993421034805062,0.08770580193070292,0.11710800875382398,0.1707825127659933,0.023785938341813757,0.08393455655887991,0.2034892318891199,0.04316658473017156,0.04438967616184753,0.05247735352883857,0.02817180849095055,0.2886254444086121,0.18548520670059354,0.2694253358806515,0.05484084971070817,0.22649922752709992,0.035245368842512066,0.191662969499982,0.18182745801939793,0.3109183929042907,0.08354208676902326,0.11338934190276817,0.14494275891311212,0.2106970364467301,0.23332918529579919,0.4253198913368353,0.03866544466698503,0.13659755535250212,0.15181442305531792,0.14638501094227999,0.04629100498862758,0.04086268239623967,0.03347309635022892,0.10625592962581035,0.06388765649999399,0.16817499303650435,0.09792364931869323,0.11807404543988678,0.09860132971832693,0.10458250331675945,0.17891501337389776,0.04749356901459777,0.09243768875158902,0.15494494670022804,0.06761234037828133,0.03347309635022892,0.06334698960087035,0.10757057484009543,0.10145993123917847,0.027978185519626636,0.07476671794188403,0.057555446306895415,0.044136741475237475,0.15303334194570997,0.01673654817511446,0.07301020754057114,0.15936381457791915,0.03486840218772033,0.15941622826609111,0.03450327796711771,0.0,0.17266633892068625,0.13782340303396173,0.017074694419062765,0.0890870806374748,0.17116606212460622,0.14348601079588785,0.19177621203246184,0.024922239313961342,0.14933067858931148,0.06131393394849658,0.18782163860969042,0.07859774918918593,0.07356123579206246,0.152127765851133,0.08336550215650926,0.05929994533288809,0.07655590023509527,0.18070158058105026,0.0,0.048349377841522816,0.0832250378576479,0.1247219128924647,0.03486840218772033,0.07412493166611012,0.12909944487358058
device,0.4350307480532287,0.45623899076333785,0.3849741916091626,0.2904737509655563,0.4390264026631345,0.3025850858928659,0.2878600502350114,0.28014010508757664,0.38206190915642985,0.3189471552247214,0.3201685842815681,0.34474148980948305,0.21762702224872774,0.10008009612817946,0.26450187203510966,0.1927171961592251,0.15451751155018442,1.0,0.18671279789509201,0.2938275182356845,0.22696096888306339,0.1569188472540014,0.2777777777777778,0.4444444444444444,0.23019259804900982,0.11149097926574919,0.2664350846284844,0.17201561551404668,0.12634967392981725,0.2315238693899141,0.14433756729740643,0.13443321448446624,0.22360679774997896,0.3190244086606678,0.11707322644771176,0.22445173323232404,0.1906109340524679,0.20003306604965967,0.29327786272050055,0.2359974418015962,0.3329089750029968,0.17213259316477408,0.19802950859533489,0.18344462788916405,0.2975357994295579,0.09538218151860925,0.24946109012559342,0.16524335566394455,0.1257078722109418,0.2222222222222222,0.15811388300841897,0.09304842103984708,0.11433239009500588,0.1382602259640567,0.2970187950434341,0.26669823045522095,0.24687288265987323,0.07468511915803681,0.20848759720736484,0.24665000882191723,0.12962962962962962,0.16222142113076254,0.23680111138915752,0.17641258225238565,0.1539600717839002,0.14291548761875736,0.20194641712369388,0.23814483610392007,0.15677336097130679,0.19112739302699863,0.148969892882781,0.27031025295064476,0.1591309874160419,0.14810070582197307,0.23819247936459562,0.19118928942062963,0.12852260996084577,0.19849711139180454,0.24433144650348906,0.09820927516479827,0.19827062582648755,0.15563317594128032,0.17118419700436516,0.1749635530559413,0.06085806194501846,0.16830643442669907,0.1516970091030344,0.14887283354385342,0.14187608845979144,0.13814162116372328,0.2513123449750173,0.15552315827194782,0.08948747402853657,0.1591309874160419,0.16358257627039396,0.16610264925668733,0.21098736814243055,0.07626738588707158,0.12858612496840993,0.21262931794992865,0.20184335693983277,0.0829113896938485,0.16228816518671588,0.14887283354385342,0.15191090506255,0.0839921051131616
readout,0.24881680282415153,0.2670457314860212,0.286165405807552,0.1909077869876714,0.2774535786847619,0.059528027929223834,0.15479180749901003,0.3228011557109066,0.2233122199129174,0.16170788729241892,0.30081606250303294,0.2210286009044358,0.12390903596998133,0.07534289855918308,0.1122879059837013,0.06545075915650879,0.11807404543988678,0.18671279789509201,1.0,0.2916936205323042,0.17474534858144775,0.06903852561671685,0.19716871457721716,0.20164982172669937,0.10921952084562021,0.08992854437229385,0.21490634926828778,0.026428128154374075,0.10191355689269696,0.12048192771084337,0.1940376314265832,0.060240963855421686,0.13026078260913287,0.049485550102222574,0.06295412064573488,0.20030245988190934,0.1780224292965212,0.11734292976977151,0.2226425552337933,0.10469545254794778,0.20139310638171756,0.03471050672503116,0.09317610191137536,0.14796630604228253,0.17999412273684398,0.09468947642649223,0.1301980300864268,0.06272243427982305,0.15209382012587472,0.1568387502318773,0.07085252515814196,0.06254399171545343,0.09222042432098154,0.09758052471140821,0.16623581717384295,0.07722206243750777,0.06423467455163846,0.060240963855421686,0.16816594723637213,0.09604372749097904,0.0,0.1599249454062093,0.12733573839015438,0.03880752628531664,0.04656903154237997,0.10759049504114514,0.16288983604535415,0.15366996398556648,0.18635220382275072,0.14131628401360463,0.10299343660271414,0.17178283300343147,0.10808837134699283,0.11243098701778528,0.07685035360081796,0.09386887057185046,0.08537220221420361,0.03202152570033774,0.1126157545820689,0.06337242505244779,0.20354083960790276,0.026428128154374075,0.16108989310567262,0.15680608569955765,0.081813448945636,0.07145044736336902,0.018824415287446387,0.08005381425084435,0.11443715178079349,0.11999608182456264,0.09009260366565514,0.015680608569955762,0.07218053273850816,0.06755523209187052,0.3259832207966598,0.08931885229584927,0.04084374256560634,0.07030539322372283,0.16594796272900447,0.06860266249355647,0.1628067077745433,0.11464503052030252,0.163626897891272,0.06404305140067548,0.10891664684161692,0.1016219581351154
measurement,0.28478830776966824,0.30552624208760987,0.31324433899931753,0.2626128657194451,0.2927774668621676,0.0810679228399881,0.23422487305777712,0.28696438011015185,0.22977694039749383,0.21688432961454096,0.3435343627367864,0.21577534377570087,0.16405749343901987,0.13029246839689126,0.14159136794714974,0.12379689211803457,0.07940666671767442,0.2938275182356845,0.2916936205323042,1.0,0.19516550899609367,0.14799403939125097,0.2034190510862431,0.22602116787360343,0.11568667730662795,0.13607633524148824,0.26863342688686287,0.08997750843398591,0.09252695079309475,0.20965478975759363,0.19574007317156783,0.12761595898288308,0.1364576478442026,0.179711009953208,0.19051939705278706,0.2622892514674707,0.14693265599349026,0.16276214592677427,0.14739110533215524,0.14401912701018477,0.18139293158893777,0.06565321642986127,0.1007074368138451,0.18083971725547782,0.2139971624439498,0.12537034152494678,0.17910048789278113,0.1305000397701628,0.18219605456444596,0.15256428831468236,0.15009575487729127,0.10410301832149403,0.11628693150774139,0.1371082243468176,0.21455010144892972,0.11684938669509802,0.155515811704558,0.1640776615494211,0.13701805122009747,0.13494890476232746,0.07910740875576121,0.13199571020912618,0.15253788168734222,0.11744404390294069,0.12918844829323475,0.11628693150774139,0.2200700814726881,0.19930915164897592,0.23162710467184375,0.13607633524148824,0.13852943657432956,0.16995751593086228,0.1226663032114919,0.14886037786204248,0.2442025561662569,0.10145620130034153,0.15686368416817548,0.06056714106402177,0.17040572913692198,0.13185240790848063,0.14299535272655334,0.1299675121824241,0.1566995711201481,0.10677275981195139,0.09903751369442766,0.08649280467230684,0.028484364594794254,0.1332477103408479,0.13852943657432956,0.11672572496942717,0.12780429685269148,0.08304547985373997,0.0819155567294538,0.08177753547432794,0.23488808780588138,0.16411529600285965,0.13390681268239724,0.05319167748334775,0.12555296411486888,0.12456821978060995,0.11197850219117085,0.10119453729458627,0.11141720290623112,0.10902085391523919,0.1442073367348893,0.11532776166577342
coherence,0.34369571925919046,0.29240147730042826,0.39949127685462105,0.2996645634283651,0.30761038360715276,0.18090001123149899,0.3253738135933696,0.3232715646395527,0.22826463223815763,0.30459599922889696,0.35672288119100226,0.34963069345400893,0.16402648947135398,0.23788041338002103,0.29987077320098243,0.04520423357472069,0.1993421034805062,0.22696096888306339,0.17474534858144775,0.19516550899609367,1.0,0.25430485882634124,0.25997347344787264,0.2682265995890749,0.18858393679661048,0.15971159647371067,0.2387742869042296,0.14602284751823827,0.11262021805899669,0.24963621225921107,0.12507979573107608,0.18306655565675478,0.19377278632539327,0.19823065593880668,0.15652765711214212,0.3086066999241838,0.05588772925123699,0.22287124708010467,0.24346971907218834,0.2760888360148791,0.17883540072585474,0.11986582537134603,0.11951275884484984,0.172944431233412,0.29006780719796893,0.2534182246375642,0.1880199731181928,0.16244958076690788,0.15756771943166706,0.19343264393442905,0.17616606585441105,0.27645852818936184,0.23354091027611007,0.1251621121570517,0.18234920215644926,0.1295259242500401,0.16858446294447238,0.2579574193345181,0.14294833797837264,0.16109583426051696,0.2166445612065605,0.13053630051123521,0.19054907066048243,0.13401406685472436,0.10721125348377948,0.11677045513805503,0.16071646380612134,0.1743625500231478,0.09193289141911526,0.09760153117837875,0.17388180629013675,0.10039070766878881,0.13064158588969932,0.19412901636615076,0.11677045513805503,0.22227940020392806,0.23585272466899215,0.055289982340603616,0.19444804536751567,0.07659541916817149,0.10041253885479633,0.20078141533757762,0.20662269779640227,0.06497983230676314,0.09040846714944138,0.08882636283920753,0.13001274187308595,0.1437539540855694,0.09484462161280187,0.22495054435760856,0.14778051447931193,0.17327955281803506,0.13709360570679877,0.10264696034190661,0.15009575487729127,0.14100337200377044,0.17865793029302418,0.12139284012153828,0.16236933893402164,0.14214338317104439,0.15333287901436488,0.03959037912324479,0.10170952554312156,0.15481195055369013,0.10343353859069822,0.08188394740675292
relaxation,0.18888398734980336,0.21149448685333286,0.296556740361086,0.19061064393789132,0.17432717521454477,0.13644294573266458,0.2828076558471042,0.10019286421003264,0.17061642032582128,0.23867437245878553,0.22766317756448387,0.19066156880763427,0.06903003953400803,0.12335134242111895,0.17873108119926945,0.18752289237539815,0.08770580193070292,0.1569188472540014,0.06903852561671685,0.14799403939125097,0.25430485882634124,1.0,0.17118419700436519,0.12838814775327387,0.20861647969430297,0.012269245987824175,0.16954826953743127,0.0,0.038932321452190444,0.09205136748895579,0.07412493166611012,0.08054494655283631,0.12440333788202981,0.24575371749615985,0.07214791053658227,0.2060104810498419,0.046368350080138974,0.24281045302822787,0.1063154867907501,0.20906499354918412,0.09158907143801938,0.08287419301647449,0.12712320904523033,0.17392331807984004,0.14734312783348064,0.07912762273558666,0.06782367663050284,0.19468146967692768,0.0484182026135042,0.12838814775327387,0.06766649524509584,0.25087260300212727,0.17614708551003075,0.039939692218817276,0.11206636293610517,0.13696356726888637,0.12269245987824173,0.24163483965850893,0.03706246583305506,0.1965534068853597,0.32810304425836656,0.0971941029961179,0.2026830405144708,0.21002063972064536,0.08894991799933213,0.014678923792502562,0.08889437636544373,0.13627702877384937,0.050849283618092135,0.0490769839512967,0.07650387447289549,0.06309933217282221,0.07742096611387637,0.08053147186490382,0.05871569517001025,0.20490940164713106,0.13977131156292244,0.10703564115707008,0.17208280788732938,0.060522753266880246,0.04165461556976482,0.10095893147651552,0.12087912087912088,0.02995099533491195,0.15626907697949846,0.04094251838716119,0.12584555642690842,0.10703564115707008,0.08743299939759484,0.03274291729632903,0.043020701971832345,0.20965696734438366,0.05170108966939356,0.06451747176156365,0.08894991799933213,0.0974885095998985,0.07801423889801692,0.0671439662264592,0.07924288517503272,0.0655178022951199,0.1837559081124571,0.036496593430090596,0.06250763079179938,0.06116322351832576,0.18203322409537281,0.06470154480826261
